Sourceid,Targetid,Weights
0,1,756.7180000000001
0,2,293.637
0,3,164.144
0,4,71.041
0,5,289.418
0,6,222119.31670199937
0,7,23704.51093699982
0,8,177.709
0,9,1129.521
0,10,595.836
0,11,16.821
0,12,211.063
0,13,172.928
0,14,60.627
0,15,9062.660586
0,16,99.24299999999998
0,17,153.062
0,18,2070.973
0,19,76483.68771300004
0,20,381.607
0,21,38.601
0,22,172.919
0,23,253.888
0,24,2388.9500000000003
0,25,988.839
0,26,25144.27419100016
0,27,192.487
0,28,136.414
0,29,949.904
0,30,77.301
0,31,217.738
0,32,200.096
0,33,15566.792929999998
0,34,516.95
0,35,331.949
0,36,249.243
0,37,147.562
0,38,986.822
0,39,201.371
0,40,131.834
0,41,158.728
0,42,101185.51301400004
0,43,5444.224999999997
0,44,242.368
0,45,313.828
0,46,254.773
0,47,60.175
0,48,396.452
0,49,209.645
0,50,144.595
0,51,178.9
0,52,221.608
0,53,242.871
0,54,58.464
0,55,1268.064
0,56,231.582
0,57,65.182
0,58,16.701
0,59,1298.843
0,60,78.048
0,61,1227.054
0,62,109.905
0,63,115.362
0,64,1796.092
0,65,35336.05803999996
0,66,109.639
0,67,81.90300000000002
0,68,492.758
0,69,55.645
0,70,401.282
0,71,11880.293903999986
0,72,177.449
0,73,369.67
0,74,81.795
0,75,177.309
0,76,225.774
0,77,122.439
0,78,25.882
0,79,3848.479786
0,80,38857.12195999999
0,81,122.363
0,83,119.86
0,84,630.629
0,85,97.164
0,86,124.169
0,87,16.948
0,88,60.465
0,89,3833.116004999971
0,90,108.911
0,91,108.455
0,92,3381.924
0,93,278.814
0,94,47.137
0,95,28.307
0,96,258.347
0,97,616.21
0,98,242.817
0,99,122.439
0,100,1034.351
0,101,647.125
0,102,58.274
0,103,20486.063
0,104,633.474
0,105,30885.18535500002
0,106,239.433
0,107,106.252
0,108,7484.3869320000595
0,109,300.995
0,110,258.363
0,111,198.073
0,112,26029.224920000004
0,113,1559.834
0,114,193.55
0,116,90.989
0,117,4.627000000000066
0,119,27.743
0,120,34726.01279
0,121,662.0290000000001
0,122,4556.852992000029
0,123,44.906
0,124,89.794
0,125,276.887
0,126,171.216
0,127,1962.981
0,128,152.337
0,129,487.623
0,130,238.208
0,131,50.732
0,132,8478.721004999972
0,133,1482.443
0,135,81.67
0,136,408.301
0,137,991.326
0,139,98.934
0,140,222.012
0,141,191.152
0,143,32.629
0,144,98.042
0,146,24376.307
0,147,19691.482
0,148,165.885
0,149,35.273
0,150,9805.941
0,151,140.046
0,153,12155.16073
0,154,122.93700000000013
0,155,5.028999999999996
0,157,73.88400000000001
0,159,3553.918
0,160,87.499
0,162,142.877
0,163,170.13099999999946
0,164,6.064
0,165,23.588
0,168,816.293
0,169,134.949
0,170,229.442
0,171,41.051
0,172,71.663
0,173,104.526
0,175,131.224
0,176,11314.539210999996
0,177,101.532
0,178,41.3
0,180,3275.356
0,182,28.429
0,183,1044.646
0,184,87.275
0,187,316.381
0,188,17378.998409999997
0,189,112.724
0,190,42.607
0,192,167.388
0,195,14897.68886
0,196,8285.75699500003
0,198,233.685
0,199,206.58
0,200,72.541
0,201,533.399
0,202,167.069
0,205,170.529
0,206,4104.836000000005
0,209,45.458
0,210,143.496
0,212,6802.761
0,213,9348.35964
0,216,279.147
0,217,7912.243490000004
0,218,30.035
0,220,547.1790000000001
0,222,101.823
0,223,22.488
0,224,190.958
0,229,175.074
0,230,82.591
0,233,341.922
0,236,48.28100000000009
0,237,104.231
0,239,318.934
0,242,53.374
0,244,102.712
0,246,31.541
0,248,69.855
0,249,554.435
0,250,2773.869
0,251,377.159
0,253,792.347
0,254,42.78
0,256,18.261000000000024
0,259,191.29
0,263,35.089
0,269,107.523
0,273,1001.46
0,277,90.671
0,279,26.993
0,280,7370.076
0,281,240.119
0,283,3614.429
0,287,154.72
0,288,2410.298
0,290,267.678
0,292,10.242000000000075
0,293,5582.870999999999
0,295,8184.276387000001
0,296,574.271
0,297,7838.771999999999
0,298,1195.933999999996
0,301,256.503
0,305,3456.357
0,309,4143.374
0,310,4608.137
0,311,321.28
0,313,1047.367
0,314,116.229
0,316,68.04
0,318,168.954
0,319,38.424
0,321,755.939
0,323,2046.884
0,324,161.349
0,326,4565.151
0,327,3509.423
0,330,71.607
0,333,1681.701
0,334,189.949
0,338,4094.258
0,340,3741.855
0,342,1513.5749999999998
0,345,2307.859
0,348,2872.856
0,350,50.278
0,357,1888.564
0,364,712.128
0,365,1570.936
0,369,4037.05
0,373,2558.139
0,374,3309.718
0,379,380.713
0,382,290.534
0,384,166.697
0,385,4214.688
0,388,1957.255
0,392,391.317
0,408,100.911
0,410,1465.1219999999998
0,413,2077.204
0,414,828.6
0,422,2727.3
0,423,140.839
0,427,2268.186
0,429,1681.498
0,433,3734.983805
0,435,54.719
0,438,1168.83
0,449,2095.972
0,450,1845.911
0,454,2288.185
0,456,1540.351
0,462,1340.467
0,463,1574.996
0,465,1804.271
0,469,2284.389
0,470,384.563
0,481,1932.277
0,483,2194.336
0,484,1295.105
0,485,1549.223
0,486,1103.428
0,503,65.306
0,504,2077.562
0,505,81.145
0,507,745.405
0,508,0.1230000000000046
0,512,1364.136
0,516,1129.461
0,518,1721.872
0,528,1096.015
0,534,1552.105
0,540,24.496
0,545,1310.946
0,546,965.676
0,548,1076.636
0,550,1019.165
0,568,1323.138
0,569,1597.34
0,573,724.359
0,576,779.252
0,578,1355.296
0,579,1408.524
0,580,1502.705
0,582,1232.586
0,584,790.5550000000001
0,587,222.913
0,599,1037.183
0,605,1172.053
0,611,60.16300000000001
0,624,628.626
0,629,1303.076
0,634,975.992
0,636,6.374
0,642,552.744
0,643,723.586
0,646,1021.213
0,647,917.797
0,649,768.152
0,650,1.059
0,653,725.37
0,655,580.161
0,662,487.372
0,667,1261.456
0,676,823.777
