Sourceid,Targetid,Weights
0,1,46.69
0,2,75.155
0,3,190.958
0,4,23703.548269999446
0,5,35.146
0,6,90.124
0,7,313.863
0,8,57.183
0,9,2458.782
0,10,187.851
0,11,284.308
0,12,43.62300000000002
0,13,34.499
0,14,358.327
0,15,1185.124
0,16,70.207
0,17,268.451
0,18,176.741
0,19,72.025
0,20,93460.15017900028
0,21,35.53
0,22,744.589
0,23,32886.731566999675
0,24,1478.139
0,25,68291.57109099955
0,26,29.521
0,27,90381.39171000008
0,28,4209.121999999999
0,29,147.461
0,30,380.037
0,31,231.363
0,32,126.9
0,33,171.053
0,34,1424.405
0,35,3427.790245999985
0,36,42201.44489100003
0,37,148.387
0,38,39.669
0,39,198.449
0,40,226.18000000000004
0,41,24768.900882000016
0,42,5163.012867
0,43,25911.958584000196
0,44,19838.38872
0,45,1061.64
0,46,75706.62643700179
0,47,269.717
0,48,316.005
0,49,108.211
0,50,127.282
0,51,1068.148
0,52,496.502
0,53,55.792
0,54,256.431
0,55,143.042
0,56,82.242
0,57,58.274
0,58,204.561
0,59,163.923
0,60,94.55499999999998
0,61,212.655
0,62,256.167
0,63,401.969
0,64,11189.176325000084
0,65,3330.517
0,66,46.397
0,67,183.361
0,68,175.399
0,69,118.69
0,70,279.122
0,71,137.281
0,72,138.41900000000004
0,73,43.119
0,74,69.536
0,75,170.136
0,76,103.478
0,77,261.931
0,78,247.663
0,79,131.368
0,80,76.684
0,81,352.8152239999399
0,82,7.581
0,83,190.889
0,84,126.046
0,85,28.921
0,86,247.42000000000007
0,87,17114.04282999962
0,88,405.308
0,89,102.276
0,90,154.566
0,91,561.634
0,92,305.092
0,93,20.755
0,94,144.712
0,95,56.999
0,96,58.358
0,97,55.904
0,98,25.575
0,99,548.255
0,100,6036.262
0,101,21.638000000000005
0,102,136.486
0,103,719.112
0,104,391.771
0,105,67.291
0,106,1939.158
0,107,7779.442335000689
0,108,84.25399999999999
0,109,335.028
0,110,594.67
0,111,152.652
0,112,320.298
0,113,198.65999999999943
0,114,120.852
0,115,2467.471
0,116,36.28
0,117,104.93100000000008
0,121,303.33
0,123,487.7949999999997
0,124,6.711999999999989
0,125,112.452
0,126,91.43
0,128,6445.432051999598
0,129,42.088
0,130,70.285
0,131,828.6
0,132,147.63
0,133,550.821
0,135,134.415
0,136,17162.557000000004
0,137,40.05
0,138,7360.678999999999
0,139,15341.424
0,140,301.636
0,141,13881.18
0,142,123.586
0,143,202.946
0,144,126.563
0,145,63.739
0,146,49.853
0,147,158.644
0,148,228.427
0,149,73.553
0,151,277.304
0,153,58.412
0,154,20104.608565
0,157,69.475
0,159,118.998
0,160,28.676
0,162,9704.9988670002
0,163,10889.746969999998
0,164,92.86
0,166,18596.42237
0,167,10794.659999999998
0,168,91.014
0,169,115.732
0,170,101.995
0,171,3.0219999999999985
0,173,184.469
0,174,66.191
0,175,17815.95435
0,176,14164.09762
0,177,16076.78123
0,178,305.995
0,180,1895.278
0,181,335.198
0,183,95.525
0,185,37.794
0,188,6384.731
0,190,66.697
0,191,161.258
0,193,73.37
0,194,118.783
0,195,1982.764
0,196,63.458
0,197,3072.536
0,199,1182.029
0,200,143.029
0,201,8367.762
0,202,36.612
0,203,7079.70789
0,205,12.95100000000005
0,207,109.767
0,208,3985.758
0,209,63.161
0,210,2041.603
0,213,98.671
0,214,0.921
0,215,10703.652
0,217,168.919
0,218,55.394
0,220,503.7260000000001
0,221,221.486
0,222,19.223000000000056
0,223,948.93
0,224,3660.344
0,225,10.561
0,226,6970.028
0,227,966.983
0,228,416.969
0,229,287.137
0,230,391.673
0,231,201.361
0,232,1135.738
0,233,186.359
0,234,71.68
0,236,107.512
0,237,165.194
0,238,107.176
0,239,4731.424000000001
0,242,6711.469
0,243,322.649
0,244,375.43
0,245,516.758
0,247,1417.1039999999998
0,248,66.104
0,249,7143.648003
0,250,2221.007
0,251,4659.690335000896
0,252,77.87099999999998
0,254,87.933
0,256,7.452999999999996
0,257,47.025
0,258,50.86500000000001
0,259,143.508
0,260,143.503
0,261,71.68
0,265,1733.419
0,267,1661.029
0,270,151.393
0,273,1001.46
0,275,40.575
0,276,148.27
0,277,91.322
0,279,227.44699999999975
0,284,6583.003
0,287,5743.134115
0,289,1800.273
0,292,154.64600000000002
0,295,68.83
0,297,81.181
0,300,2889.8199999999997
0,301,130.597
0,309,3723.45759
0,311,7147.401689999641
0,313,388.069
0,315,8820.468
0,316,5469.065
0,317,226.156
0,319,441.345
0,329,31.617999999999995
0,330,2561.651
0,334,17.523
0,337,336.171
0,341,4259.088000000001
0,344,542.937
0,353,317.8139999999994
0,355,4498.523999999999
0,358,1229.762
0,361,11.911
0,362,2723.841
0,363,902.127
0,374,118.063
0,375,142.169
0,382,183.05
0,385,93.322
0,387,2874.345
0,390,118.204
0,396,49.853
0,397,3164.5840000000007
0,400,2354.739
0,402,3074.227
0,403,7.115
0,404,23.914999999999992
0,406,3036.079
0,408,2320.381
0,411,2468.166
0,414,3648.354566
0,419,2445.749
0,420,1969.736
0,423,87.416
0,425,694.538
0,428,811.102
0,431,125.111
0,437,359.73
0,440,780.4960000000001
0,443,258.521
0,449,2205.355
0,452,1652.579
0,455,751.3
0,468,4.816
0,484,1368.1570000000002
0,487,129.449
0,495,915.481
0,496,634.775
0,499,16.345000000000027
0,502,1741.6329999999998
0,511,1839.528
0,512,97.066
0,513,126.466
0,515,1318.62
0,519,240.318
0,526,144.244
0,529,1126.843
0,530,1178.478
0,533,864.955
0,538,302.751
0,539,844.04
0,542,1593.375
0,543,1491.009
0,545,91.499
0,546,965.676
0,548,1076.636
0,550,1112.617
0,551,893.4
0,553,50.492
0,555,1238.807
0,556,1280.013
0,565,40.345
0,568,1323.138
0,570,909.787
0,571,1485.016
0,575,647.994
0,576,779.252
0,577,11.61
0,582,1232.586
0,587,54.501
0,593,1398.831
0,596,854.108
0,597,1031.883
0,598,1102.294
0,602,991.904
0,603,1065.128
0,608,508.667
0,609,686.562
0,610,1148.931
0,611,124.759
0,615,657.037
0,616,1022.412
0,620,1057.774
0,622,139.932
0,625,329.072
0,633,1267.008
0,638,829.563
0,642,552.744
0,645,802.991
0,652,430.852
0,655,580.161
0,657,1348.558
0,659,784.178
0,662,548.044
0,665,482.887
0,668,1334.768
0,669,607.714
0,670,739.435
0,688,314.729
0,696,1001.753
0,700,1150.496
0,702,980.955
0,710,774.347
0,711,904.085
0,718,312.979
0,721,1094.816
0,724,30.888999999999896
0,734,353.677
0,735,425.157
0,744,650.748
0,747,910.123
0,748,908.908
0,750,783.093
0,757,947.11
0,764,792.359
0,767,538.612
0,768,758.306
0,770,143.496
0,771,851.068
0,777,691.713
0,780,840.853
0,781,1009.732
0,783,855.749
0,784,553.503
0,785,704.542
0,786,822.544
0,788,290.005
0,793,761.636
0,796,749.725
0,797,474.938
0,811,789.257
0,812,581.015
0,814,933.304
0,821,225.967
0,825,136.057
0,829,142.685
0,836,151.949
0,837,585.507
0,848,490.898
0,849,584.633
0,852,599.703
0,854,879.951
0,859,169.238
0,864,805.15
0,865,334.019
0,866,648.769
0,869,694.752
0,872,528.253
0,884,471.672
0,886,589.979
0,888,261.909
0,889,715.787
0,892,718.8129999999994
0,894,964.617
0,895,815.407
0,899,614.608
0,911,618.186
0,921,766.725
0,926,388.857
0,928,672.126
0,934,282.535
0,935,641.342
0,941,138.909
0,950,463.604
0,957,788.217
0,958,570.781
0,960,306.875
0,961,690.167
0,964,645.269
0,965,607.035
0,966,535.251
0,967,561.863
0,975,274.988
0,977,459.191
0,983,362.182
0,994,575.79
0,1000,438.018
0,1003,598.949
0,1005,465.324
0,1008,415.145
0,1013,688.775
0,1021,348.556
0,1025,318.779
0,1037,224.109
0,1040,302.701
0,1047,442.786
0,1048,341.778
0,1049,398.434
0,1051,432.542
0,1052,535.732
0,1055,580.4830000000001
0,1062,246.224
0,1063,531.478
0,1064,291.043
0,1075,305.297
0,1079,429.042
0,1082,524.732
0,1083,328.355
0,1091,182.145
0,1093,409.263
0,1097,83.221
0,1101,377.338
0,1109,504.285
0,1112,565.078
0,1115,349.588
0,1119,541.408
0,1126,443.858
0,1136,313.716
0,1149,443.396
0,1161,513.913
0,1174,142.219
0,1181,535.02
0,1182,350.372
0,1184,283.009
0,1185,333.112
0,1187,514.295
0,1189,5.061
0,1190,659.19
0,1192,246.606
0,1194,519.884
0,1195,459.762
0,1199,168.229
0,1202,376.771
0,1206,293.369
0,1209,475.932
0,1212,454.226
0,1218,416.342
0,1225,494.833
0,1231,559.85
0,1243,366.807
0,1245,250.211
0,1248,311.55
0,1249,415.023
0,1264,178.605
0,1272,468.259
0,1276,310.35
0,1281,348.109
0,1284,279.924
0,1288,564.93
0,1290,424.113
0,1291,418.9
0,1295,289.569
0,1296,329.898
0,1297,336.049
0,1306,261.281
0,1307,1906.158
0,1317,477.914
0,1320,224.322
0,1323,306.311
0,1327,184.712
0,1333,174.362
0,1342,289.522
0,1345,370.156
0,1346,448.294
0,1347,48.533000000000015
0,1349,252.95
0,1352,570.776
0,1353,355.476
