Sourceid,Targetid,Weights
0,1,268.153
0,2,99.251
0,3,159569.70055999933
0,4,162.817
0,5,163983.80609400032
0,6,253.788
0,7,44209.46797099907
0,8,149.907
0,9,230820.70284000007
0,10,54049.20658599981
0,11,1004.954
0,12,121.865
0,13,107.642
0,14,129.705
0,15,91235.48008999912
0,16,48.866
0,17,251.977
0,18,27.911
0,19,63.112
0,20,75.719
0,21,33.463
0,22,316.789
0,23,107.848
0,24,180.729
0,25,665.375
0,26,203.678
0,27,1562.66
0,28,44.216
0,29,26469.621586999743
0,30,59576.51493800099
0,31,291.30600000000004
0,32,415.323
0,33,75.115
0,34,758.567
0,35,56399.09963499997
0,36,24375.588160000065
0,37,85.5179999999998
0,38,51.151
0,39,81.594
0,40,67.003
0,41,50.235
0,42,20.431
0,43,338.907
0,44,89.198
0,45,391.933
0,46,189.949
0,47,111.365
0,48,71.50600000000001
0,49,418.868
0,50,27158.64498199995
0,51,271.079
0,52,96.028
0,53,136.83200000000002
0,54,25031.62280899592
0,55,56.698
0,56,57.551
0,57,164.144
0,58,65.719
0,59,419.107
0,60,427.873
0,61,60.717
0,62,165.885
0,63,39.836
0,64,489.889
0,65,115.65800000000011
0,66,814.648
0,67,403.617
0,68,504.955
0,69,40717.27804900094
0,70,305.462
0,71,233.884
0,72,272.645
0,73,926.759
0,74,121.17300000000002
0,75,134.785
0,76,169.754
0,77,1233.3449999999998
0,78,39.127
0,79,189.377
0,80,48.429
0,81,489.419
0,82,14.118
0,83,155.417
0,84,63.473
0,85,91.704
0,86,40.338
0,87,430.372
0,88,156.375
0,89,194.63
0,90,318.934
0,91,143.93
0,92,4584.20137100012
0,93,267.681
0,94,1482.083
0,95,40.115
0,97,17678.270503999986
0,98,131.092
0,99,96.834
0,100,267.678
0,101,9084.354358000077
0,102,134.479
0,103,322.202
0,104,114.475
0,105,64.871
0,107,442.786
0,108,22352.592678999998
0,109,16979.221881999998
0,110,125.64
0,111,10759.749660000012
0,112,150.534
0,113,618.549
0,114,247.255
0,115,169.954
0,116,92.89
0,117,341.619
0,119,47.403
0,120,52.67
0,121,283.307
0,122,160.012
0,123,12.996
0,124,69.329
0,126,52.87099999999995
0,127,26280.336720000003
0,128,12118.989
0,129,362.913
0,130,177.709
0,131,881.448
0,132,187.882
0,133,399.952
0,135,35.702
0,136,14.878
0,137,328.909
0,139,134.292
0,140,1044.139
0,141,27.967
0,142,124.776
0,143,52.922
0,144,476.422
0,145,55.471
0,147,41.71
0,148,59.344
0,150,1017.346
0,151,242.922
0,153,12345.887847999997
0,154,14443.854983999994
0,155,419.483
0,157,1051.5686349999987
0,158,29.482
0,159,31.759
0,162,333.93000000000006
0,164,249.313
0,168,51.982
0,169,75.446
0,170,86.281
0,171,11593.576999999996
0,172,378.579
0,173,537.8909999999995
0,175,417.8749999999897
0,177,353.683
0,178,216.289
0,183,236.075
0,184,3792.173365000001
0,187,16075.064
0,188,301.339
0,189,645.235
0,191,1132.738
0,195,131.259
0,196,137.14100000000002
0,199,115.281
0,201,7969.482999999999
0,202,22.241
0,203,142.944
0,204,4060.398204
0,209,321.956
0,211,286.921
0,212,5979.097999999999
0,213,1126.682
0,215,1595.549126
0,216,4079.702999999999
0,217,95.109
0,218,286.2103800000276
0,221,54.992
0,222,5455.787
0,224,7281.578
0,226,4.125999999999991
0,227,5722.562
0,231,2883.743000000001
0,232,272.645
0,233,334.019
0,237,38.485
0,238,62.923
0,240,351.603
0,245,3312.8230000000003
0,248,317.90099999999995
0,250,2807.428
0,254,114.021
0,257,5712.554000000001
0,258,351.959
0,259,196.225
0,266,4933.403686
0,268,192.834
0,269,34.702
0,275,103.877
0,280,122.793
0,281,17.606
0,283,271.188
0,295,372.568
0,297,188.835
0,298,3797.468
0,307,4704.756853
0,308,4542.85
0,311,8205.91
0,319,345.175
0,326,1117.2900000000002
0,328,3660.898
0,332,25.266
0,338,204.36
0,341,124.05500000000002
0,345,2307.859
0,354,85.501
0,356,38.766
0,357,1888.564
0,369,223.273
0,375,173.082
0,388,1968.803
0,401,2069.622
0,404,1011.397
0,405,2786.46
0,419,2250.380000000001
0,420,1969.736
0,430,1412.709
0,437,397.11
0,447,1706.769
0,469,1787.393
0,473,1128.327
0,475,1093.73
0,481,331.949
0,482,963.94
0,512,18.989000000000004
0,516,1144.442
0,517,1735.047
0,529,1126.843
0,530,1287.656
0,540,1164.114
0,546,18.80899999999997
0,550,1006.292
0,555,1299.584
0,608,508.667
0,632,1254.966
0,674,374.054
0,675,1394.179
0,687,649.596
0,692,454.662
0,693,875.464
0,694,890.927
0,716,1394.721
0,719,711.448
0,725,659.1
0,732,807.293
0,738,411.192
0,778,477.049
0,789,853.166
0,792,446.818
0,810,215.30700000000004
0,823,307.598
0,839,668.965
0,844,859.774
0,848,490.898
0,857,510.788
0,863,755.266
0,864,805.15
0,867,44.782
0,874,525.163
0,888,261.909
0,900,82.171
0,909,88.067
0,926,388.857
0,944,157.747
0,949,416.724
0,955,722.819
0,963,4.790920000001734
0,982,514.066
0,984,545.671
0,996,432.334
0,997,356.562
0,1002,463.075
0,1033,247.497
0,1034,619.534
0,1038,418.942
0,1060,521.994
0,1065,508.927
0,1076,488.759
0,1084,530.891
0,1087,432.681
0,1098,388.936
0,1104,679.225
0,1109,504.285
0,1111,500.333
0,1128,182.913
0,1159,148.771
0,1171,515.025
0,1182,350.372
0,1183,454.001
0,1221,524.871
0,1236,372.541
0,1238,403.606
0,1261,268.146
0,1273,12.31
0,1291,418.9
0,1292,479.406
0,1296,329.898
0,1301,403.303
0,1313,556.725
0,1332,29.292
0,1356,476.518
0,1357,384.06
0,1390,450.328
0,1400,317.172
0,1405,380.721
0,1407,315.219
0,1409,366.475
0,1418,326.926
0,1443,251.042
0,1447,120.345
0,1453,166.493
0,1454,154.913
0,1456,423.052
0,1462,191.404
0,1478,329.34
0,1502,1003.93124
0,1511,289.712
0,1524,430.96
0,1545,398.778
0,1552,267.403
0,1553,321.22
0,1555,303.183
0,1558,181.63
0,1575,244.122
0,1592,358.428
0,1593,150.789
0,1596,204.387
0,1600,283.667
0,1609,203.43
0,1617,338.495
0,1622,308.517
0,1641,321.686
0,1642,239.097
0,1643,248.937
0,1654,292.916
0,1673,549.377
0,1677,245.267
0,1690,125.32
0,1702,338.815
0,1707,287.696
0,1717,290.379
0,1718,170.152
0,1737,258.97
0,1744,331.346
0,1771,196.377
0,1772,278.292
0,1814,197.528
0,1838,44.555
0,1842,246.956
0,1846,310.695
0,1860,261.38
0,1888,161.654
0,1889,149.29
0,1894,188.343
0,1912,254.326
0,1937,136.696
0,1952,214.152
0,1953,274.766
0,1955,262.401
0,1976,228.768
0,1984,78.767
0,1985,217.005
0,1987,240.113
0,1990,287.901
0,1996,219.905
0,2004,207.721
0,2045,205.516
0,2047,287.799
0,2068,213.133
0,2089,244.965
0,2099,79.764
0,2115,269.088
0,2180,0.6189999999999998
0,2187,264.215
0,2188,146.406
0,2211,191.872
0,2219,212.911
0,2242,218.41
0,2245,243.736
0,2247,78.385
0,2259,171.448
0,2269,180.13
0,2302,105.419
0,2317,202.936
0,2337,102.205
0,2357,130.826
0,2360,146.518
0,2363,123.044
0,2365,117.112
0,2367,188.118
0,2377,175.985
0,2415,178.327
0,2421,131.535
0,2428,180.378
0,2429,120.619
0,2437,201.832
0,2444,129.474
0,2461,147.715
0,2464,133.388
0,2529,180.422
0,2530,141.493
0,2531,172.402
0,2532,151.669
0,2544,139.102
0,2553,160.217
0,2569,166.376
0,2587,131.095
0,2598,121.406
0,2614,164.632
0,2619,126.302
0,2625,168.567
0,2640,188.537
0,2654,94.344
0,2658,161.99
0,2664,92.281
0,2667,184.098
0,2672,102.232
0,2689,140.78
0,2699,134.469
0,2711,76.792
0,2714,115.532
0,2718,28.421999999999983
0,2719,146.38
0,2740,106.563
0,2753,113.24
0,2762,146.672
0,2766,75.298
0,2772,127.468
0,2798,76.91
0,2799,125.809
0,2806,386.471
0,2809,67.222
0,2817,144.043
0,2834,131.305
0,2835,110.967
0,2843,103.371
0,2860,122.664
0,2866,118.505
0,2871,132.468
0,2873,154.342
0,2886,151.737
0,2891,125.022
0,2907,124.776
0,2927,112.02
0,2946,108.235
0,2960,91.398
0,2962,117.952
0,2965,63.276
0,2967,131.85
0,2968,118.126
0,2969,130.552
0,2970,107.913
0,2977,129.54
0,2978,70.901
0,3000,96.134
0,3017,218.329
0,3021,113.892
0,3023,94.579
0,3057,47.698
0,3059,104.403
0,3061,125.338
0,3072,113.152
0,3073,88.002
0,3088,106.023
0,3098,100.661
0,3099,102.901
0,3118,103.938
0,3131,88.652
0,3138,134.483
0,3149,102.922
0,3151,81.053
0,3158,106.542
0,3160,71.079
0,3169,68.548
0,3182,60.022
0,3194,102.325
0,3203,83.342
0,3206,81.146
0,3210,42.22
0,3222,71.266
0,3245,90.072
0,3248,69.556
0,3268,112.091
0,3276,95.754
0,3281,82.544
0,3284,107.176
0,3289,82.138
0,3301,82.802
0,3348,104.928
0,3356,127.425
0,3369,62.02
0,3376,90.641
0,3383,107.434
0,3386,73.521
0,3388,95.591
0,3407,96.314
0,3408,74.818
0,3415,97.478
0,3422,85.959
0,3431,81.313
0,3449,76.708
0,3460,74.839
0,3470,90.671
0,3484,86.896
0,3492,73.382
0,3497,91.263
0,3513,96.787
0,3514,33.221
0,3528,79.261
0,3531,81.147
0,3533,95.607
0,3545,86.336
0,3563,72.331
0,3569,104.018
0,3573,34.674
0,3596,97.095
0,3597,73.2
0,3603,57.688
0,3617,75.453
0,3636,83.467
0,3650,94.285
0,3659,88.637
0,3673,61.389
0,3687,73.223
0,3694,83.097
0,3702,52.332
0,3708,62.182
0,3748,63.496
0,3751,53.259
0,3758,65.306
0,3798,65.725
0,3810,52.586
0,3825,51.008
0,3829,67.473
0,3843,42.897
0,3847,48.205
0,3862,19.732
0,3864,61.24
0,3876,65.007
0,3894,63.473
0,3900,55.422
0,3908,78.814
