Sourceid,Targetid,Weights
0,1,90921.13846499885
0,2,2172.592000000001
0,3,92.938
0,4,444.545
0,5,58796.31285199999
0,6,200.448
0,7,332.714
0,8,385.785
0,9,290.477
0,10,833.4630000000001
0,11,1543.034
0,12,103.545
0,13,45.209
0,14,466.647
0,15,31.585
0,16,270.21
0,17,447.437
0,18,139.929
0,19,49239.53216600005
0,20,98.95099999999994
0,21,73.855
0,22,91.322
0,23,14.763
0,24,62452.41296699957
0,25,209.088
0,26,411.704
0,27,157.791
0,28,175.783
0,29,143.234
0,30,125.039
0,31,79435.14466000038
0,32,32.133
0,33,178.727
0,34,31.137
0,35,140.403
0,36,491.057
0,37,37.794
0,38,59.892
0,39,224.312
0,40,378.192
0,41,263.01399999999995
0,42,182.075
0,43,12140.089400000026
0,44,411.555
0,45,616.312
0,46,1611.705
0,47,100.518
0,48,304.90200000000004
0,49,67.936
0,50,203.293
0,51,533.555
0,52,331.994
0,53,14769.942836000084
0,54,171.053
0,55,62.254
0,56,90996.58863999991
0,57,28994.352
0,58,2480.0109999999995
0,59,128.797
0,60,351.351
0,61,298.081
0,62,109.666
0,63,47.452
0,64,852.019
0,65,103.114
0,66,126.477
0,67,444.982
0,68,147.461
0,69,408.186
0,70,1505.01
0,71,3265.322
0,72,27070.735220000013
0,73,755.939
0,74,91.447
0,75,214.199
0,76,335.644
0,77,80.068
0,78,14281.550183000085
0,79,49638.13244799991
0,80,64.171
0,81,343.025
0,82,364.143
0,83,157.678
0,84,72.841
0,85,2065.7
0,86,174.221
0,87,258.099
0,88,4689.687064999987
0,89,215.676
0,90,884.1429999999997
0,91,295.855
0,92,66.537
0,93,76.294
0,94,159.358
0,95,1094.816
0,96,93.71
0,97,550.291
0,98,56.923
0,99,187.416
0,100,138.862
0,101,118.459
0,102,110.818
0,103,183.46
0,104,1659.325
0,105,188.843
0,106,11808.808
0,107,135.01
0,108,37500.287
0,109,133.125
0,110,146.922
0,111,1388.310505000204
0,112,11324.076943000093
0,113,1296.819
0,114,231.689
0,115,261.45
0,116,609.156
0,117,1591.495
0,119,194.934
0,120,23913.020789999977
0,121,148.851
0,122,91.312
0,123,628.267
0,124,12705.637250000002
0,125,12747.162000000004
0,126,137.484
0,127,200.597
0,128,216.565
0,129,28.13499999999999
0,130,316.534
0,131,44.85
0,132,9941.103
0,133,25501.49888
0,135,9213.83502000006
0,136,13499.216000000004
0,137,48.01799999999997
0,138,7917.878
0,139,938.917
0,140,23041.535000000003
0,141,247.771
0,142,433.117
0,143,79.764
0,144,2974.113
0,146,176.587
0,147,61.856
0,148,764.854
0,149,177.7999999999999
0,150,171.082
0,151,219.923
0,152,116.292
0,153,709.797
0,154,65.189
0,156,65.43599999999992
0,157,225.289
0,159,69.887
0,160,20251.101
0,164,89.194
0,165,250.604
0,166,110.681
0,167,35.146
0,168,325.746
0,169,244.295
0,170,9912.909000000003
0,172,5190.618999999999
0,175,111.496
0,176,40.338
0,177,299.951
0,179,165.47900000000004
0,181,5730.442830000001
0,182,14.766000000000004
0,183,362.607
0,186,106.78
0,187,32.426
0,188,26800.12841
0,190,272.783
0,191,1631.925
