Sourceid,Targetid,Weights
0,1,234.014
0,2,47669.29411
0,3,168.817
0,4,94.699
0,5,158287.81427299973
0,6,49730.39982899942
0,7,6.847999999999999
0,8,208.559
0,9,542.659
0,10,21.281
0,11,603.452
0,12,431.942
0,13,6646.972442999866
0,14,90.56500000000008
0,15,130107.2548280001
0,16,162.44
0,17,98.586
0,18,197.977
0,19,121087.55489999992
0,20,36.09
0,21,3376.2440000000006
0,22,214.182
0,23,88.907
0,24,37.794
0,25,516.307
0,26,43.346
0,27,301.584
0,28,55.552
0,29,252.936
0,30,71.717
0,31,160.491
0,32,118.204
0,33,5033.156974
0,34,160.147
0,35,58.831
0,36,103.214
0,37,33.563
0,38,282.354
0,39,138491.32013
0,40,53.639
0,41,249.111
0,42,244.338
0,43,323.105
0,44,137.024
0,45,416.641
0,46,298.494
0,47,22441.21406599999
0,48,94.001
0,49,51.383
0,50,65.719
0,51,28.553
0,52,278.757
0,53,25853.22140000001
0,54,17373.55417700004
0,55,143.234
0,56,178.345
0,57,180.969
0,58,737.399
0,59,219.26
0,60,67.443
0,61,37.49
0,62,187.851
0,63,75.52
0,64,313.831
0,66,90.124
0,67,454.238
0,68,482.24
0,69,744.2379999999999
0,70,16.105
0,71,337.341
0,72,1015.43
0,73,247.502
0,75,141.822
0,76,7228.929529000043
0,77,1332.505
0,78,5418.268758000206
0,79,31.585
0,80,15574.217
0,81,3850.112
0,82,823.4020000000002
0,83,611.464
0,84,32761.63600000002
0,85,730.287
0,86,670.571
0,87,404.252
0,88,19.423
0,89,178.929
0,90,126.477
0,91,23772.64116700004
0,92,5119.127867
0,93,84.496
0,94,178.542
0,95,71.066
0,96,8933.328572999892
0,97,6246.980974000002
0,98,556.725
0,99,50.45399999999995
0,100,223.359
0,101,105.548
0,102,150.70100000000002
0,103,153.212
0,104,122.363
0,105,173.697
0,107,368.713
0,108,147.589
0,109,25.078
0,110,54.799
0,111,437.253
0,112,431.833
0,113,81.907
0,114,70.335
0,116,25461.91758999999
0,117,351.867
0,119,6.138
0,120,23279.599149999973
0,121,51.956
0,122,282.512
0,123,348.341
0,124,284.206
0,126,26.993
0,127,98.015
0,128,316.534
0,129,445.248
0,130,25.424
0,131,2253.036
0,132,10021.384000000004
0,133,696.325
0,134,55.805
0,135,1038.6499999999974
0,137,122.664
0,138,28.553
0,139,73.67491000002678
0,140,10455.17805000005
0,141,270.502
0,143,106.925
0,144,3484.886
0,146,13.641000000000004
0,147,137.398
0,148,53.61
0,149,14.622
0,150,148.814
0,151,18067.01585
0,152,286.289
0,153,31.271
0,155,324.505
0,156,75.574
0,160,62.64599999999999
0,162,19.595
0,163,9420.59897
0,164,119.86
0,165,3919.2559379999616
0,166,185.552
0,167,531.201
0,168,39797.01159300009
0,169,287.202
0,170,78.28700000000002
0,171,31.039
0,173,468.8619999999992
0,174,572.268
0,177,53.144
0,179,282.735
0,180,3093.001
0,181,103.324
0,183,258.099
0,186,5380.268
0,187,15524.771
0,188,73.373
0,189,183.526
0,191,21.115999999999985
0,192,8162.504
0,193,48.146
0,194,8377.402
0,196,11166.092
0,199,29.948
0,200,719.112
0,201,7737.951999999999
0,202,99.307
0,203,137.719
0,205,10405.2738899999
0,206,2.894999999999982
0,209,566.362
0,210,2400.772
0,213,300.91200000000003
0,215,18.367
0,219,26.233
0,223,40.444
0,225,5648.358730000001
0,227,231.582
0,228,55.85
0,229,11314.145
0,231,6590.623999999999
0,232,10779.808759999998
0,233,7877.297910000023
0,236,112.30100000000004
0,237,29.182999999999296
0,240,7121.408999999999
0,242,204.561
0,244,16.520000000000003
0,245,4215.884
0,246,184.154
0,248,259.208
0,249,60.096
0,250,2807.428
0,251,52.67
0,252,2392.4750000000004
0,254,11340.05416
0,255,4089.327
0,256,90.429
0,259,11.282
0,260,418.965
0,261,3260.21
0,262,5093.693670000001
0,268,35.273
0,269,75.422
0,271,2111.616
0,274,3530.881
0,275,8255.647966999999
0,276,122.472
0,277,52.582
0,280,232.734
0,281,130.517
0,284,37.75200000000008
0,287,4967.661115
0,292,242.113
0,299,171.082
0,303,5689.453
0,304,3538.539
0,306,39.181
0,307,4428.674853
0,308,148.814
0,310,4643.118
0,311,7873.888999999999
0,315,131.556
0,319,8239.100089999976
0,322,3744.550126000001
0,326,18.927
0,327,3269.143
0,328,3250.724
0,330,2561.651
0,333,201.361
0,334,3068.0329999999994
0,338,125.373
0,340,752.944
0,344,3228.17
0,346,2405.987
0,351,51.377
0,352,24.205
0,354,96.408
0,360,3404.498
0,361,72.293
0,367,161.394
0,370,2409.952
0,374,42.52
0,383,1345.35
0,388,1763.566
0,392,3215.8196220000013
0,396,3905.112
0,400,1604.855
0,401,76.368
0,403,7231.889604
