index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter,srisk_ratio,srisk_value
0,3201942000.0,2898270000.0,303672000.0,1326059000.0,2562937000.0,62323000.0,10737000.0,361362000.0,178455000.0,14.292156,277091000.0,-3.222928,0.718606,243.773958,34.530919,0.079788,-3.828802,269668000.0,275255000.0,1.0,1125374000.0,10.285597,40.338274,224370000.0,2441299000.0,5.846848,16.89,8482000.0,269672000.0,62062000.0,8087000.0,-17964000.0,6470000.0,1.211834,1.088783,18.06,4.846293,4900000.0,9079000.0,5.977507,4604000.0,19.813294,4771000.0,1410446000.0,20.579533,2.390052,1105660000.0,49000.0,87.163856,30788000.0,2.615829,54.696931,0.737217,425305000.0,46.084595,520286000.0,47.925596,220271,4.029433,43.14035,10738000.0,16613000.0,1335639000.0,10.478642,9.492146,2.490465,27.48883,116682000.0,35.5924,4.022871,1,5.95,49761.4
1,2418508000.0,2193059000.0,225449000.0,551477000.0,2107978000.0,7972000.0,8241000.0,49912000.0,74055000.0,14.50925,100275000.0,0.440466,0.470243,259.774127,42.298103,0.067178,-3.451335,181089000.0,186648000.0,1.0,1035634000.0,4.718391,47.599268,198826000.0,2094764000.0,5.338211,13.07,3962000.0,181089000.0,6487000.0,4870000.0,-18419000.0,3044000.0,0.739044,0.605168,14.02,3.728766,1323000.0,6036000.0,4.897068,975000.0,12.43226,831000.0,1491805000.0,20.733631,1.353483,1022983000.0,-5000.0,94.846591,20285000.0,2.586436,48.965064,0.498682,632747000.0,44.959909,194497000.0,51.379017,138275,3.277076,48.529112,8241000.0,12593000.0,1071781000.0,10.287081,9.383223,1.374025,22.183555,40844000.0,27.029555,3.277346,2,7.5,62659.2
2,1766752000.0,1601807000.0,164945000.0,735882000.0,1449737000.0,32990000.0,2825000.0,116676000.0,97502000.0,6.894616,164410000.0,3.049215,0.639875,387.237237,34.471335,0.16266,-6.958683,149593000.0,165131000.0,1.0,624497000.0,10.924993,39.752577,239416000.0,1358322000.0,5.475001,15.44,7727000.0,151720000.0,22490000.0,3996000.0,-29943000.0,6102000.0,2.038302,1.89392,17.56,5.77334,2232000.0,4237000.0,7.429827,2495000.0,29.771372,1537000.0,178285000.0,16.432926,1.275457,609023000.0,-99000.0,87.601751,13331000.0,2.706862,56.526949,0.641625,262809000.0,56.813124,305802000.0,47.370777,191685,3.885319,42.009206,2773000.0,11522000.0,749299000.0,10.365379,9.930369,1.35898,28.807615,98803000.0,21.723817,3.837045,1,,
3,1717531000.0,1556061000.0,161470000.0,381296000.0,1454164000.0,50246000.0,4688000.0,97106000.0,31568000.0,11.721575,101675000.0,0.297178,0.723036,194.247654,52.448253,0.061747,-3.855825,140644000.0,154292000.0,1.0,913647000.0,6.735969,59.424356,109996000.0,1505920000.0,5.807135,11.95,2970000.0,140644000.0,39340000.0,6606000.0,-10888000.0,2195000.0,0.77775,0.622535,13.92,4.454996,1103000.0,5571000.0,5.24617,1003000.0,19.380911,418000.0,421056000.0,16.515063,1.09794,900815000.0,4000.0,92.931191,17971000.0,3.197226,39.495939,0.745524,297059000.0,56.925521,133157000.0,65.133258,209840,3.924873,61.947277,4685000.0,11916000.0,605105000.0,10.450084,10.036267,1.128673,19.135561,72529000.0,27.574365,3.9027,2,4.72,39427.2
4,1404885312.0,1323280068.0,81605244.22,648498778.6,1048980125.0,127016628.8,4887537.454,217936108.3,117119933.3,24.941231,377837196.9,4.167565,0.30541,245.683728,44.368374,0.071555,-3.424221,61301925.69,78522234.54,0.732654,628037206.7,31.243355,48.459013,51047694.81,1358433559.0,4.274141,18.3,5179133.902,69195544.12,118744960.7,1918089.2,-2850025.588,3850098.834,1.630516,1.942303,20.7,3.232846,723129.8856,1815517.585,4.679408,0.0,16.89242,0.0,568536145.5,21.542101,4.90702,623324773.6,0.0,65.999807,10349475.95,1.624122,45.79735,0.30541,251134876.8,26.9643,6268590.984,78.685671,94867,1.991132,59.421981,4809143.434,7174884.468,735108784.9,6.205682,6.397455,4.918723,14.418954,93239795.98,48.246626,1.95555,2,,
5,1404658922.0,1325404033.0,79254888.93,750742897.0,990367773.3,116422446.3,2844164.353,312005269.1,206473730.3,14.637112,433205354.6,4.078352,0.261291,172.71487,43.698294,0.030622,-1.47816,56374092.25,68759614.76,0.732654,616594610.4,38.241745,49.5842,68056999.19,1275817984.0,3.553985,13.8,6312550.248,61720271.35,109077586.0,1611107.01,0.0,3807604.879,2.060452,2.273336,15.4,3.510273,697486.9819,1573741.636,4.11824,2154736.569,20.139889,508462.1485,60515787.53,17.737125,2.964086,613811989.0,-16851.05103,59.461547,8825554.815,1.336841,42.724071,0.261291,56507435.35,31.810607,53041980.07,91.539261,91427,1.778226,61.978187,2790680.582,6256868.514,662005994.9,6.012999,6.16518,2.963036,14.108514,206645171.5,49.448781,1.74949,2,3.18,26617.4
6,988657025.3,933891842.1,54765183.2,391757630.3,598961084.4,139842476.6,1533445.644,168615279.9,32813392.29,11.288039,256006295.9,4.435873,0.621697,111.742583,56.652646,0.061266,-0.75185,38890027.82,51805992.11,0.732654,564018598.5,30.452982,63.347464,62063153.61,938329529.8,3.559898,13.2,4759322.935,44883873.41,133637626.5,3506483.924,999340.5917,4192248.435,2.186693,3.524872,15.3,3.55188,308447.4993,1427210.757,4.917745,153124.7681,18.496885,525313.1996,144305074.5,16.163763,4.267078,560100362.8,52018.46188,57.430683,5163748.16,1.3998,34.412613,0.621697,17297970.21,34.270182,8106820.855,116.823072,90979,1.714902,93.511979,1427943.411,6792438.875,378229167.0,5.903412,6.166955,4.264555,10.885555,153807602.0,38.999604,1.676241,2,4.99,41713.0
7,834639151.5,782592848.8,52046302.75,272381121.5,556440021.5,106155027.6,3284489.643,87133121.62,83165798.08,25.982381,259356724.4,6.632826,0.351028,131.441487,49.558857,0.022443,-0.881219,44612058.63,55175469.66,0.732654,415554977.7,37.445827,56.450231,31915158.0,741681427.5,4.780592,18.4,3924829.582,49176495.49,100183894.3,1458714.896,1371529.023,2497618.825,2.197676,2.551938,20.7,3.707479,353872.0717,1718807.205,4.977285,0.0,24.490483,3532859.482,198129529.5,19.516095,5.445662,413637621.1,-20514.323,58.219399,7805699.9,1.365141,41.991171,0.351028,78093631.72,31.952012,64082349.11,103.054435,46722,1.854572,74.336425,3228075.254,5036998.95,328043806.4,6.701629,6.9512,5.459356,14.026151,77929517.14,65.376838,1.807467,2,3.21,26863.8
8,732353073.7,714421121.5,17931952.18,230033233.3,367718696.8,73849014.85,0.0,131466868.5,130460319.7,0.0,204309334.5,-8.636304,0.0,0.0,29.862603,0.0,0.0,0.0,0.0,1.066599,218699694.3,46.269084,51.318401,0.0,421036101.3,0.0,0.0,0.0,0.0,58443638.47,0.0,859762.3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.634573,218699694.3,0.0,53.730916,0.0,0.0,37.171537,0.0,0.0,0.0,98566364.72,92.17786,0,0.0,59.474728,0.0,0.0,202336407.0,2.565314,4.552084,-7.634573,15.243427,0.0,0.0,0.0,4,8.79,101961.9
9,691330487.0,654417893.4,36912593.61,305815072.1,492514460.4,88202797.03,868195.4554,74392994.38,63305002.8,9.555874,209126671.9,5.219394,0.327798,176.305221,56.025719,0.041098,-2.639832,27111875.8,35360098.96,0.732654,389574320.2,35.119556,61.557208,41101178.78,622567209.0,3.103585,13.3,3668400.544,30731921.16,83592935.59,1277016.607,781009.5826,3060297.398,2.372693,3.348434,15.3,3.948868,347278.1821,1352480.009,4.418788,490145.7887,19.33288,240310.6408,167261334.6,15.962159,2.334905,387322873.3,-4395.926356,62.402831,3621510.663,1.384491,32.689803,0.327798,38452633.15,33.450085,22743057.66,104.839664,50427,1.76855,78.641929,835958.6621,4253791.404,235244335.7,5.680538,6.006166,2.370345,10.720373,99814636.5,40.788251,1.724467,2,3.67,30658.7
