index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter,srisk_ratio,srisk_value
0,2198296000.0,1983327000.0,214969000.0,1113077000.0,1697200000.0,86291000.0,6673000.0,386818000.0,170323000.0,12.507527,289788000.0,2.68678,0.96079,124.012461,37.542624,0.061214,-0.896408,187903000.0,199385000.0,1.0,835250000.0,15.654688,43.763303,212759000.0,1743675000.0,6.86938,13.5889,2277000.0,188017000.0,85987000.0,8025000.0,-844000.0,1321000.0,0.489167,0.355931,14.411,3.097818,1275000.0,6999000.0,4.041587,1902000.0,20.341411,3683000.0,897259000.0,17.050544,1.336545,825298000.0,205000.0,80.69159,22433000.0,2.024579,51.954741,1.00879,29042000.0,57.352377,298665000.0,55.918077,193480,3.065456,48.627033,6670000.0,8385000.0,918377000.0,10.840469,9.792721,1.304558,26.084275,63753000.0,51.907327,3.02108,1,0.0,-3624.0
1,1765242000.0,1559529000.0,205713000.0,565042000.0,1490747000.0,9085000.0,6668000.0,66902000.0,54220000.0,12.900698,113293000.0,0.783204,0.833184,132.978164,51.114521,0.099189,-1.218688,147645000.0,160158000.0,1.0,912404000.0,7.462624,58.831104,294284000.0,1504447000.0,5.699441,12.2438,1206000.0,147645000.0,7458000.0,7602000.0,-9289000.0,721000.0,0.315824,0.20953,13.2815,3.548428,430000.0,4678000.0,4.309137,499000.0,21.41426,1120000.0,1053199000.0,20.472113,-0.207924,902295000.0,3000.0,91.331492,17851000.0,2.776869,39.007739,0.86806,123539000.0,56.923923,149319000.0,65.804424,141012,3.505324,60.526367,6668000.0,9840000.0,602152000.0,13.204489,11.745698,-0.219595,22.979181,53020000.0,34.648536,3.520353,1,2.63,7170.9
2,1406778000.0,1260810000.0,145968000.0,594470000.0,1072070000.0,87640000.0,4350000.0,183477000.0,65301000.0,12.062893,207846000.0,1.593911,0.825619,202.791587,44.2755,0.261339,-3.682999,126413000.0,152431000.0,1.0,633464000.0,17.722672,52.029792,272354000.0,1254488000.0,5.352277,12.3629,2778000.0,128546000.0,75640000.0,5230000.0,-19641000.0,1604000.0,0.924944,0.68164,14.66,4.181256,396000.0,3590000.0,6.172667,1044000.0,24.801519,2007000.0,276556000.0,15.167154,0.702328,622858000.0,-2000.0,81.16381,13455000.0,2.939224,45.822653,0.838925,50153000.0,68.411324,69116000.0,66.549843,168909,3.652495,58.098632,4329000.0,9743000.0,631630000.0,11.688568,11.229064,0.667446,25.3618,49038000.0,31.388815,3.634167,1,,
3,1716532000.0,1552301000.0,164231000.0,535880000.0,1411186000.0,98807000.0,4747000.0,43919000.0,47120000.0,11.48043,184393000.0,-1.763924,0.900858,119.737318,53.089369,0.079773,-0.997376,141049000.0,163259000.0,1.0,921233000.0,12.17769,60.395085,263975000.0,1438801000.0,6.108299,11.8943,1908000.0,141049000.0,86943000.0,8299000.0,-3088000.0,1139000.0,0.497417,0.340186,13.7672,3.928272,625000.0,5629000.0,4.540794,427000.0,21.459298,351000.0,1018856000.0,15.005478,-0.828806,911296000.0,12000.0,87.54533,18427000.0,2.842819,39.452687,0.961492,141338000.0,63.760746,191238000.0,69.495549,236181,3.600706,64.576604,4743000.0,10502000.0,527505000.0,10.661325,10.258766,-0.837768,19.323579,108553000.0,35.328114,3.618889,1,1.23,3348.8
4,1026044087.0,966519154.6,59524932.73,442591717.7,746776212.1,104805173.4,1914097.449,137877653.6,84522085.51,12.687714,282961847.4,-1.382257,0.48736,113.681102,49.309293,0.083871,-0.569875,38077767.73,51060766.15,0.813471,508753760.9,32.08766,53.61132,110031725.1,992882125.3,3.697285,12.1,2341169.765,43441796.03,98689497.82,2479459.848,0.0,1715610.505,0.979735,1.194501,14.2,2.704799,113072.48,1522004.389,4.110296,0.0,32.039433,209875.5383,415640607.3,16.582478,-1.260859,505935083.6,-58569.91768,64.483795,6515903.342,1.710027,40.436338,0.48736,66456519.79,34.985127,3169283.323,89.467894,82581,2.127668,67.749223,1857154.473,5262344.409,486947041.7,6.197909,6.397445,-1.303516,12.974117,1956397.945,37.607721,2.153916,1,,
5,1038212801.0,978565847.8,59646953.39,605572275.2,696053036.4,124478158.0,2450174.89,241628568.4,152110143.6,16.308409,338593507.6,5.229158,0.453518,110.486743,43.439462,0.044705,-0.36141,41604978.33,54489546.75,0.813471,453265271.7,40.057724,48.874809,38674855.5,960290406.5,3.551008,12.4,2517692.989,47120312.24,117188643.6,2055641.416,0.0,1616367.034,1.113369,1.348448,14.4,2.610664,85414.46328,1503294.554,3.557116,901325.9554,25.5745,518994.5483,45651183.48,15.709211,-0.835128,450994060.4,31725.37208,57.016235,7836166.903,1.428613,43.490157,0.453518,36897421.2,36.571899,28054990.57,94.050597,78648,1.921887,64.79306,2382656.79,4045391.675,509296346.1,6.14109,6.447278,-0.719128,14.841984,138892865.5,55.402829,1.880264,1,0.0,-972.2
6,750957453.4,701183598.5,49773854.9,312061334.9,502695841.8,109880419.4,1901081.911,112406247.1,78645570.43,15.223268,275044333.4,0.860836,0.949286,96.765769,56.282931,0.115034,0.263128,34971121.68,45259090.42,0.813471,426579352.9,42.746069,63.130697,43537785.61,715813062.4,4.265973,12.7,2070283.896,39573741.04,105242820.8,4049459.031,-334336.6134,1835190.754,1.23816,2.151132,14.6,2.956586,147238.2653,1299113.313,4.435485,79720.16573,23.276428,343284.7953,124380541.4,16.007147,0.31819,422660862.7,28471.48776,53.095408,5233872.921,1.71277,35.404679,0.949286,17273244.89,41.406832,6371105.49,124.863741,89755,2.146614,84.078846,1829496.456,4720572.671,293152199.6,7.14581,7.245611,0.409378,12.873549,89359798.01,43.594153,2.149313,1,1.98,5390.4
7,592132919.6,557293580.2,34839339.37,232276091.4,382444479.6,82041812.19,791507.3597,73158708.01,61774993.73,8.928449,211500853.6,2.583077,0.57308,75.570033,51.293087,0.04123,1.225834,24538355.09,33523143.16,0.813471,305044333.3,43.524508,60.029165,40474253.53,535758560.3,4.05046,12.8,1478076.95,28148539.74,76784348.61,1748149.348,-223704.5467,976978.7657,1.172193,1.544106,15.2,2.668202,99243.47162,1102253.312,3.942134,0.0,43.919308,423004.961,121749776.0,15.828396,-0.449536,303723256.3,54502.56228,52.061571,4174733.577,1.416915,40.478137,0.57308,6877897.972,37.171817,33481656.14,120.577823,45147,1.953049,79.4163,754901.1612,3013910.347,232035304.0,6.311062,6.771588,-0.502805,13.201756,46056292.07,51.716291,1.950349,1,3.96,10791.9
8,578850820.1,564539083.2,14311736.88,169732325.2,286707853.2,54998533.96,0.0,100332821.9,104981073.0,0.0,159979606.9,1.731488,0.0,0.0,30.099904,0.0,0.0,0.0,0.0,1.232101,174233538.6,46.817857,52.321193,0.0,356591461.1,0.0,0.0,0.0,0.0,46299728.72,0.0,1261201.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67012,174233538.6,0.0,53.182143,0.0,0.0,36.250465,0.0,0.0,0.0,69399503.26,95.876644,0,0.0,60.77041,0.0,0.0,182357922.5,2.574793,3.975211,-2.67012,13.206724,0.0,0.0,0.0,1,9.08,68637.8
9,477448139.9,451155127.7,26293012.21,122061335.4,334789716.8,66029447.47,1080289.593,48979093.66,30719921.82,16.715178,152516065.6,3.832369,0.400212,110.312076,62.474379,0.050851,-0.470268,17989912.91,23404376.41,0.813471,299605465.7,36.80038,68.484367,28681363.3,449062066.6,2.936541,12.4,1229154.8,20643455.57,63471894.4,1199056.37,-156999.9182,1039616.039,1.143305,1.687847,14.1,2.931672,53689.09121,854958.1039,3.507908,170828.9266,23.148148,200927.3565,123911168.6,15.794026,0.306654,298282761.7,0.0,59.912694,3479215.804,1.717076,27.055324,0.400212,7113804.585,34.867539,2685268.031,120.661187,44516,2.126998,89.095557,1061579.758,2623444.229,150779304.9,5.861158,6.042659,0.307482,9.67222,59912144.96,44.176072,2.100694,1,3.25,8842.2
