index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter,srisk_ratio,srisk_value
0,3025285000.0,2755167000.0,270118000.0,1550198000.0,2426686000.0,73552000.0,9333000.0,423815000.0,222520000.0,14.050988,333367000.0,5.427672,1.226122,232.057691,31.961749,0.106903,-5.965911,234235000.0,239673000.0,1.0,995252000.0,12.995776,36.820586,415757000.0,2328062000.0,5.49857,15.6981,479000.0,234237000.0,73244000.0,12203000.0,8418000.0,220000.0,0.075,0.042022,16.8915,2.40717,41000.0,8033000.0,4.223168,1360000.0,23.861968,4428000.0,1303377000.0,20.11026,3.046308,966934000.0,69000.0,84.47198,26767000.0,1.791946,57.912527,1.251026,201821000.0,44.398627,491920000.0,45.930376,197936,2.70325,39.845864,9339000.0,10370000.0,1361128000.0,9.805148,8.93886,2.693288,27.967369,68003000.0,47.795833,2.629851,1,4.51,37753.6
1,2258832000.0,2040217000.0,218615000.0,726857000.0,1961245000.0,6302000.0,4887000.0,116517000.0,63547000.0,9.039747,89230000.0,4.720613,0.686243,297.277189,39.920676,0.094258,-5.700432,164593000.0,170922000.0,1.0,920520000.0,4.521319,45.247702,232610000.0,1794620000.0,5.261783,13.4804,256000.0,164593000.0,4419000.0,6317000.0,1363000.0,148000.0,0.052618,0.032341,14.8545,2.366406,76000.0,5347000.0,3.364186,306000.0,18.536423,-241000.0,1353813000.0,21.553394,-2.960553,901741000.0,4000.0,95.175064,15749000.0,1.864923,51.579976,0.708247,438248000.0,44.903517,337001000.0,49.007702,140198,2.482853,45.977988,4887000.0,7861000.0,892879000.0,10.72518,9.761594,-2.982448,24.452476,43781000.0,35.033133,2.437725,1,7.58,63413.3
2,1661507000.0,1501315000.0,160192000.0,759387000.0,1329318000.0,50941000.0,3730000.0,94069000.0,69795000.0,9.463822,156328000.0,0.778811,1.029701,334.083359,37.374263,0.189548,-9.676513,143212000.0,161623000.0,1.0,643099000.0,11.196388,43.095262,310247000.0,1290304000.0,5.393527,14.1057,1136000.0,145320000.0,38941000.0,6622000.0,-15106000.0,740000.0,0.313922,0.243409,16.459,3.356837,107000.0,3994000.0,5.381281,625000.0,21.101695,-1879000.0,442301000.0,15.824448,1.746803,620976000.0,225000.0,87.659321,12615000.0,2.316495,51.848533,1.034934,102080000.0,60.92704,277718000.0,52.54373,168124,3.412842,46.713879,3716000.0,8588000.0,669328000.0,10.756086,10.363604,1.495527,27.729252,38394000.0,25.938804,3.40083,1,,
3,1767808000.0,1596880000.0,170928000.0,596410000.0,1501666000.0,46564000.0,3040000.0,75083000.0,33556000.0,7.136025,94063000.0,1.006287,1.071202,198.864877,47.351353,0.067963,-5.299307,150168000.0,164412000.0,1.0,855301000.0,6.064672,53.952353,246498000.0,1466944000.0,6.339008,13.8327,370000.0,150168000.0,34214000.0,9162000.0,2617000.0,156000.0,0.095129,0.043037,16.0021,2.688586,52000.0,4962000.0,3.555641,259000.0,4.432568,245000.0,435731000.0,16.877594,-3.850987,837081000.0,160000.0,93.756798,15404000.0,2.152584,45.37133,1.091208,205668000.0,57.288516,229544000.0,58.817247,233403,2.770368,55.743488,3039000.0,7756000.0,629863000.0,10.7873,10.367529,-3.872518,21.894894,53590000.0,37.253082,2.775282,2,9.61,80466.9
4,1288380387.0,1216673674.0,71706712.67,661729238.2,988529808.6,110078089.7,3861690.942,250271061.5,155345397.1,21.889181,345635230.3,1.093498,0.457507,244.585423,42.687741,0.095435,-5.130944,47016068.45,60084847.53,0.750863,556204384.7,30.726208,46.505828,77552935.82,1247168493.0,3.489682,14.4,1048956.299,51877909.56,101460429.4,2544676.376,0.0,669019.3718,0.353359,0.361136,16.7,1.878697,52560.44447,1575311.607,3.384989,0.0,-4.40279,206487.4604,558297041.2,19.940949,-0.323471,549980477.2,3754.317462,66.937605,7661060.214,1.492337,48.507604,0.457507,170955849.1,27.910646,4839315.209,73.867805,89598,1.83862,55.636206,3813635.678,4713921.006,697188015.7,5.935711,6.234523,-0.298934,14.60495,70177954.6,42.742806,1.82339,2,,
5,1219813785.0,1154663612.0,65150172.65,698097311.4,878071781.9,109014116.2,2437302.897,264324973.5,212582970.3,14.998181,378056765.0,-3.480769,0.466257,179.843505,41.826957,0.044101,-2.940058,51120288.3,63769334.69,0.750863,514525453.9,37.465678,47.058477,61510737.3,1070238023.0,3.679547,13.5,1841868.147,55567652.76,101605346.1,2399008.859,0.0,1192371.226,0.661787,0.790595,15.5,2.060054,42048.35558,1346298.242,3.236247,412974.9209,21.70767,360414.4764,58827151.18,15.884352,0.788958,510210992.3,17269.86033,60.355194,7646793.808,1.211725,46.083711,0.466257,43417179.73,33.624245,89268658.9,84.482897,83842,1.710543,58.105841,2382489.862,4146268.206,560027030.7,5.678788,5.948362,0.802009,14.22136,172676828.2,52.784846,1.70816,2,3.63,30404.1
6,853330829.9,800392701.0,52938128.81,376431896.4,584444360.6,115949842.2,1425889.772,138972818.6,104678630.4,10.768511,262852530.2,-2.855526,0.808312,151.177518,54.334314,0.100185,-3.667929,36916203.61,48439705.63,0.750863,469387295.1,36.288143,61.739654,58940531.57,812201531.2,3.760906,13.3,1797567.201,41569304.67,110389698.1,3794113.228,-1203634.178,1543024.477,0.93558,1.416507,15.5,2.430216,29283.67621,1185613.455,3.870441,38294.03812,18.04057,1042198.528,141776542.9,16.901601,-1.878712,463651448.8,136657.1556,60.404877,4749211.59,1.476973,37.434908,0.808312,23760324.36,36.704838,8351854.627,107.278306,92001,1.853458,79.332008,1310256.794,4583270.758,348550082.3,6.660287,6.855286,-1.791732,12.616864,132636281.6,42.891631,1.866079,3,3.57,29910.1
7,712765429.7,670271812.1,42493617.63,272661060.0,493289532.6,89651599.28,1189367.772,90789157.47,71645892.73,11.397733,220210241.6,-2.490683,0.783687,90.791644,48.554929,0.159858,0.591946,30092356.19,41042949.36,0.750863,348562847.0,36.398477,55.48723,55118636.39,644932421.8,3.910959,13.6,1212644.54,34419582.5,83332332.12,2731641.386,-597687.34,812434.2989,0.758674,0.89324,16.2,2.398519,35290.58415,1080492.566,3.514294,0.0,21.036889,75837.21274,177742904.2,16.812782,-0.528099,346082744.9,30034.5397,59.955668,4133503.526,1.468715,43.463389,0.783687,36391350.03,35.4599,43105571.38,96.094062,43360,1.98906,70.158137,1150322.87,3070280.821,298849676.9,6.400099,6.84838,-0.513276,14.104397,63179906.85,40.542361,2.003735,2,3.39,28356.1
8,694993376.3,676076272.4,18917103.92,189966946.8,359407214.6,49311944.94,0.0,103084186.0,105003833.1,0.0,154315778.1,-7.706832,0.0,0.0,33.451356,0.0,0.0,0.0,0.0,1.227099,232484708.0,37.755944,58.447935,0.0,412103489.6,0.0,0.0,0.0,0.0,38356554.55,0.0,988946.3216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.929325,232484708.0,0.0,62.244056,0.0,0.0,33.407197,0.0,0.0,0.0,86882760.82,91.384284,0,0.0,64.685599,0.0,0.0,179618781.6,2.84416,4.298242,-4.929325,12.84923,0.0,0.0,0.0,1,7.01,110239.2
9,577827751.5,546790809.0,31036942.46,184231115.7,425220753.6,68662712.07,762877.3084,63509535.92,59444360.97,9.981089,175215497.7,0.130897,0.559382,150.702427,54.107915,0.037243,-2.881335,23183661.19,30762126.42,0.750863,315308604.7,34.542981,59.455376,40961856.11,513143114.2,3.185729,13.6,756870.4004,26111277.95,64373779.8,1763778.344,-242528.9081,617209.7908,0.57052,0.788944,16.1,2.234929,31536.26669,1044451.118,2.959419,65325.12385,28.349788,101366.5715,161157080.5,16.218008,0.465911,312650547.9,3003.45397,62.824018,3226460.427,1.452185,36.015677,0.559382,23877459.06,33.119442,32685838.69,98.945811,43853,1.926849,73.526644,739600.5401,2326925.963,200492566.3,5.721076,6.113565,0.508372,11.298837,75813935.97,39.145597,1.901509,2,2.63,22047.6
10,544774160.0,491385123.0,53389037.0,206575498.0,457352040.0,18501865.0,1563249.0,3491744.0,1673298.0,11.742986,33516138.0,2.691335,0.55569,442.127696,53.305113,0.145918,-10.601248,44154731.0,52966867.0,1.0,297706713.0,7.043367,61.388464,144129899.0,448055290.0,5.008526,11.513,223916.0,44600073.0,14651865.0,1654325.0,343753.0,101652.0,0.190659,0.093628,13.6728,3.073231,10995.0,1438210.0,3.869347,10826.0,20.317649,65520.0,345849571.0,13.78181,-3.066192,290392484.0,34044.0,92.956633,5358208.0,2.407498,37.919474,0.563741,0.0,71.10978,58933257.0,67.303028,66930,2.940113,63.494302,1557190.0,2924702.0,157662806.0,10.950808,10.50693,-3.022337,19.710922,18599816.0,43.31743,2.955055,2,,
11,463097309.0,417081706.0,46015603.0,183958022.0,388034466.0,19023562.0,1401671.0,3512020.0,661890.0,12.152617,26161047.0,1.233599,1.187824,186.557698,51.086736,0.093302,-5.405864,35232481.0,42440385.0,1.0,241942694.0,6.419418,58.483221,88901317.0,346781060.0,5.235683,10.9796,122616.0,35232481.0,13627425.0,2873853.0,2789424.0,53132.0,0.120476,0.056578,13.2258,2.907546,19672.0,1029935.0,3.393225,12368.0,18.068212,212127.0,269085186.0,14.339924,-2.86093,236581300.0,51268.0,93.464791,4209210.0,2.115418,40.034627,1.20467,1441258.0,69.292466,90304695.0,63.519194,50688,2.905736,60.969146,1386761.0,2083622.0,110199760.0,11.177366,11.101714,-2.951278,21.731109,10496397.0,40.061495,2.94664,2,0.0,-3272.3
12,498944000.0,433307000.0,65637000.0,148091000.0,399742000.0,22255000.0,1144000.0,1710000.0,210000.0,7.017382,26216000.0,2.239271,0.495838,337.662338,58.146004,0.051915,-5.297317,40642000.0,47882000.0,1.0,295056000.0,6.210895,69.494855,126713000.0,436890000.0,5.924196,11.0349,158000.0,40642000.0,17113000.0,1463000.0,717000.0,68000.0,0.15125,0.069633,13.0007,3.197084,5000.0,1482000.0,3.934815,26000.0,18.576512,99000.0,324921000.0,17.821438,-2.35171,290116000.0,32000.0,93.765414,4926000.0,2.609224,29.680886,0.518428,0.0,73.816625,16855000.0,74.550319,50236,3.186332,72.575811,1142000.0,2937000.0,146774000.0,15.329838,14.18576,-2.323595,24.396793,21408000.0,36.194252,3.076416,2,0.07,607.5
