index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter,srisk_ratio,srisk_value
0,2292334000.0,2075323000.0,217011000.0,1174820000.0,1760396000.0,88116000.0,7271000.0,488032000.0,196195000.0,13.48498,337852000.0,3.306684,0.815895,143.290666,36.741156,0.063204,-1.387026,190158000.0,201483000.0,1.0,852193000.0,17.485752,42.788174,243685000.0,1952555000.0,6.664547,14.029,4239000.0,190158000.0,87813000.0,6953000.0,-268000.0,2665000.0,0.876199,0.709195,14.8645,3.419011,1475000.0,7246000.0,4.518679,3196000.0,21.301007,5379000.0,886222000.0,17.922929,-2.350598,842230000.0,91000.0,78.185198,23648000.0,2.167538,52.595695,0.855218,30849000.0,52.819572,164437000.0,56.411966,195075,3.036459,47.843213,7270000.0,9741000.0,1110325000.0,10.458261,9.480032,-2.314238,25.802216,89052000.0,49.755416,3.046618,1,3.83,17990.0
1,1775353000.0,1565258000.0,210095000.0,480344000.0,1487308000.0,21793000.0,7269000.0,99478000.0,42854000.0,13.917855,89736000.0,-0.40872,0.679738,150.60966,51.793812,0.106842,-1.521217,152171000.0,164145000.0,1.0,929034000.0,5.914466,59.823144,223410000.0,1558520000.0,5.851119,12.6356,2281000.0,152171000.0,20130000.0,6315000.0,-7398000.0,1775000.0,0.590745,0.49735,13.6299,3.885383,478000.0,4509000.0,4.804748,653000.0,20.756568,991000.0,1045422000.0,21.706069,-0.081389,919523000.0,7000.0,93.54982,18094000.0,2.902086,38.228735,0.717035,198351000.0,54.519242,97916000.0,65.4542,136825,3.563546,61.824652,7269000.0,11164000.0,638997000.0,13.436664,11.927656,-0.081739,23.029114,53898000.0,32.477112,3.583382,1,6.25,29369.5
2,1430122000.0,1280348000.0,149774000.0,591878000.0,1119701000.0,65535000.0,4297000.0,190779000.0,61276000.0,11.522849,177760000.0,1.663803,0.810586,203.945604,44.293704,0.255598,-3.623459,130051000.0,145516000.0,1.0,644102000.0,14.861845,51.931441,253532000.0,1271494000.0,5.41883,12.6933,4206000.0,132169000.0,53535000.0,5221000.0,-20558000.0,2932000.0,1.377155,1.1863,14.9947,4.694265,560000.0,3259000.0,6.738872,1288000.0,22.119565,2476000.0,265001000.0,16.161073,-0.32995,633454000.0,203000.0,84.231278,12803000.0,3.012649,45.921816,0.82429,64860000.0,64.802706,74131000.0,63.932243,160468,3.73008,56.573496,4251000.0,10869000.0,638040000.0,11.808589,11.311902,-0.32513,25.538397,76915000.0,26.08455,3.73981,1,,
3,1667769000.0,1500160000.0,167609000.0,494168000.0,1364590000.0,97649000.0,5798000.0,60498000.0,36653000.0,13.935323,174348000.0,-1.277532,0.7934,133.120931,53.980557,0.076455,-1.426534,145091000.0,165836000.0,1.0,909881000.0,11.893986,61.684663,263242000.0,1443660000.0,6.398594,12.6854,3112000.0,145091000.0,85790000.0,7219000.0,-1149000.0,2111000.0,0.839779,0.650274,14.4992,4.305283,800000.0,4101000.0,4.878267,571000.0,17.206911,458000.0,1012393000.0,15.867857,-1.54312,900271000.0,129000.0,87.859672,17889000.0,2.967782,38.318796,0.838846,144901000.0,63.33491,136991000.0,70.648914,234105,3.629424,65.973736,5793000.0,11182000.0,543389000.0,11.261768,10.760963,-1.515773,19.934886,136412000.0,33.511291,3.639094,1,1.01,4753.6
4,1006167063.0,944032249.5,62134813.8,426372485.5,717669652.6,108623705.6,1833536.198,124848599.0,82032865.96,11.922577,300699936.4,-0.928682,0.527401,105.517827,50.385329,0.093323,-0.238766,40069993.55,53231892.39,0.760803,509797621.7,34.313347,54.991949,96053711.85,970610916.3,3.875928,13.5,3563603.132,45188678.83,101857881.0,2688679.221,0.0,2681071.187,1.526211,1.940199,15.9,3.288769,143031.0395,1963633.579,4.727183,0.0,19.413354,206938.5252,413482193.4,18.589925,0.405177,506960585.8,19020.08504,62.31036,6362598.846,1.764124,40.196566,0.527401,81529214.11,33.219055,3333079.702,93.361385,87568,2.207785,70.639825,1774193.532,6011868.478,463650330.5,6.629365,6.847833,0.43,13.590926,-762325.0083,36.394226,2.203287,1,,
5,1039414933.0,978056138.4,61358794.33,667010036.5,724415696.4,114848599.1,2413268.389,255868074.4,174534386.7,15.800255,355814817.2,2.357998,0.456318,111.143063,44.398104,0.050288,-0.384377,44098447.56,56115337.29,0.760803,463832923.3,41.155837,50.176113,39481892.52,962396522.0,3.665216,12.7,4005629.909,48950851.65,107807363.6,2116555.063,0.0,2453590.97,1.74886,2.051922,14.5,3.235548,110316.4932,1391509.421,4.089443,1634205.706,19.451498,496804.6212,44112902.82,15.859999,2.381768,461480519.2,34996.95647,55.918886,7482501.453,1.446607,44.914204,0.456318,34817406.86,37.220714,30457242.57,95.942377,82108,1.895325,63.703827,2355447.331,4686548.953,500916002.7,6.319037,6.580628,2.39674,14.821867,154023127.0,52.807034,1.874883,1,1.64,7695.1
6,786886024.5,734264296.4,52621728.07,326038493.7,524118224.1,113955415.9,1709525.243,130174983.6,91701916.39,13.135934,296524647.3,3.584402,0.896173,96.67108,56.545646,0.125862,0.25446,34497869.44,45493000.19,0.760803,448838249.1,44.279333,64.361003,43200699.55,744252123.5,3.988046,12.5,2827906.243,38701308.23,108255476.8,4022367.584,-330949.4796,2537279.344,1.651683,2.914242,14.6,3.317769,193244.064,1338253.183,4.876971,98904.44219,18.142077,267041.9939,120976109.7,16.929008,2.935601,444949782.9,16737.67483,52.128237,5163572.686,1.682035,35.373007,0.896173,15711351.04,39.502245,7455112.531,128.575165,98508,2.088409,84.894927,1603012.767,5394856.92,299302340.5,7.22266,7.411705,2.917687,13.107472,102599664.3,42.822742,2.05141,1,3.72,17498.8
7,613661741.2,577638461.0,36023280.26,250486911.9,405983715.1,87268714.97,1148813.136,82401094.81,71084144.21,12.979478,227230673.5,4.306776,0.479845,80.633977,51.963124,0.025698,0.825783,25658855.52,34075623.55,0.760803,320116400.0,44.004019,60.29771,50742543.66,561130548.8,3.946704,12.7,2403377.945,28794126.34,82080035.77,1536062.068,-79884.35715,1581710.272,1.845701,2.434113,15.1,3.504928,168898.3551,1028606.199,4.649832,0.0,20.400633,136944.6123,120968501.6,15.943122,4.112764,318877812.1,37279.36667,51.516049,4127358.453,1.606188,41.811958,0.479845,5532562.335,36.81975,30789713.66,120.334669,45882,2.173142,78.544483,1109251.359,3648052.31,242252736.7,6.292828,6.715745,4.093366,12.92406,58970632.45,42.970155,2.107113,1,3.36,15802.7
8,552122186.8,537898240.3,14223946.49,173901308.0,256579515.8,64072423.34,0.0,89351524.14,81939924.81,0.0,146012348.2,2.085209,0.0,0.0,27.873593,0.0,0.0,0.0,0.0,1.1235,153896289.1,45.536088,49.530111,0.0,325947259.7,0.0,0.0,0.0,0.0,54133073.69,0.0,886070.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.437476,153896289.1,0.0,54.463912,0.0,0.0,38.812554,0.0,0.0,0.0,84549783.85,88.122223,0,0.0,59.979959,0.0,0.0,172050970.6,2.694139,4.37644,-15.437476,15.701026,0.0,0.0,0.0,1,7.61,83662.3
9,467625528.3,440173459.2,27452069.14,124636334.8,331426503.4,65257150.96,899269.6205,48972914.95,33474588.86,13.281085,148974435.6,2.938876,0.463821,95.596433,62.649293,0.058175,0.21894,19275714.98,25154442.86,0.760803,294268865.2,36.295357,68.926434,31472915.11,441389983.8,3.174183,12.7,1923310.999,21819080.75,62090687.2,1364881.302,-168898.3551,1629640.886,1.827663,2.677759,14.7,3.588845,69993.91294,984479.6015,4.16888,276932.4381,19.427403,206177.7218,121675288.0,15.989772,0.893725,292964087.4,3043.213606,60.350586,3199178.303,1.713891,28.875924,0.463821,10394856.87,36.714244,3110164.305,118.79609,43815,2.093588,88.394888,878727.9287,3053104.05,148425896.4,6.281837,6.547661,0.909731,10.451292,63715002.46,42.857143,2.058386,1,3.1,14595.4
10,467322170.0,418242521.0,49079649.0,91927236.0,379520456.0,22388765.0,1708917.0,11944543.0,1807185.0,14.006472,43156305.0,1.707501,0.490697,282.705355,60.691957,0.127793,-5.253848,38702866.0,46354037.0,1.0,287616869.0,10.737824,71.142426,70064408.0,419382155.0,4.910584,10.285,1018226.0,38735762.0,18588765.0,1411327.0,-1726248.0,722973.0,1.01758,0.80902,12.3077,4.163932,26322.0,1124584.0,4.977369,23494.0,19.664568,40703.0,265002359.0,16.897654,0.311867,283626972.0,4683.0,89.262176,5143185.0,2.854028,29.575403,0.52269,46285177.0,62.152508,9585944.0,80.171298,71222,3.240253,74.732987,1698967.0,3573345.0,135755183.0,11.84233,11.315459,0.313531,18.644083,31910472.0,40.17956,3.210699,1,,
