index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter
0,3207521000,2930099000,277422000,1709107000,2592963000,72767000,11010000,333061000,278316000,16.086496,389517000,6.023763,1.14084,203.929047,30.095329,0.106475,-4.22389,242464000,247867000,1,988307000,14.196178,34.531453,417967000,2309823000,5.337646,16.1304,488000,242466000,72465000,11275000,1713000,171000,0.072001,0.030789,17.3161,2.279487,65000,7731000,4.114624,1077000,24.728242,4462000,1407094000,20.37505,-0.16754,965314000,15000,82.957932,31290000,1.63355,60.0638,1.165341,217452000,42.449512,675541000,43.418916,199840,2.582772,37.228221,11015000,10202000,1344509000,9.468984,8.658525,-0.697813,28.770328,71470000,53.059418,2.632545,1
1,2316773000,2096341000,220432000,678857000,2001336000,6539000,6504000,45000000,51592000,11.851123,76024000,2.565087,0.707307,256.071655,37.797402,0.090821,-4.46623,166685000,172785000,1,891833000,3.762073,42.895148,251319000,1905949000,5.179302,13.5467,219000,166685000,4800000,6308000,-236000,121000,0.043388,0.025406,14.7909,2.232522,54000,5140000,3.29384,269000,18.710161,1791000,1444242000,22.005505,-2.890076,875680000,3000,95.59828,18074000,1.767285,54.162449,0.748596,575964000,43.237426,286128000,46.164689,140914,2.352695,43.754772,6504000,7462000,1030269000,10.523813,9.589675,-3.116391,25.371254,41224000,37.62419,2.313092,1
2,1684634000,1520339000,164295000,731622000,1354608000,43527000,6923000,89351000,85869000,17.068172,164986000,1.391929,0.943795,320.508106,36.491843,0.214247,-8.030068,146359000,164921000,1,633930000,11.703949,42.333269,278443000,1291359000,5.434351,13.8782,963000,148487000,31527000,5983000,-17546000,629000,0.264097,0.204796,16.1891,3.19515,124000,3384000,5.13755,612000,22.112248,2535000,308231000,15.739204,-1.001971,614754000,209000,87.478408,16566000,2.234933,52.863114,0.948951,158928000,61.963512,293949000,51.407413,169060,3.296122,45.382428,6889000,8201000,676605000,10.892445,10.464884,-1.425752,28.677325,32362000,35.092348,3.275759,1
3,1773157000,1602032000,171125000,603139000,1509403000,45073000,4474000,76996000,26558000,10.463875,82471000,0.302578,1.056925,191.444954,45.587672,0.060107,-4.659752,149957000,163989000,1,825035000,5.290374,51.888843,226346000,1440761000,6.276594,13.9492,304000,149957000,33194000,8720000,1094000,107000,0.077611,0.029253,16.1291,2.585132,53000,3815000,3.486922,274000,14.56941,357000,455338000,17.682044,-3.433359,808341000,151000,94.426604,16459000,2.054129,47.106827,1.07587,232139000,54.580034,258915000,56.048383,233801,2.685817,53.55369,4473000,7324000,632420000,10.761543,10.320801,-3.538637,22.639455,45712000,41.235781,2.706311,2
4,1358055550,1283388102,74667448.85,706812203.9,1041629886,110735523.8,2564162.745,292082941,147446008.8,13.731118,353431923.5,1.149857,0.417231,259.470069,41.75836,0.070312,-5.108724,49603286.2,63617370.65,0.782473,573308292,29.824278,45.384047,76909232.88,1317341153,3.477249,14.8,1236306.725,54267605.43,101828638.1,2392018.77,-43818.46619,884976.5224,0.395644,0.44707,17.4,1.82028,59467.9184,1526604.063,3.36084,0,21.016518,251173.708,594488260.6,20.423691,-1.052338,567101719.3,-4694.835663,67.417832,7528168.985,1.397669,49.339045,0.417231,164480437.6,26.920278,4890453.815,71.759202,89445,1.720846,54.443687,2513302.025,4843505.459,750239433.8,5.858654,6.15397,-1.088757,14.737098,53497652.38,39.299376,1.714854,2
5,1307629885,1237012515,70617370.62,764520341.4,947224566,115037558.2,3010172.132,269768387.1,224590766,17.385999,413630671.3,2.868675,0.4121,194.951253,41.367836,0.032702,-3.02164,54424882.42,67717527.13,0.782473,545319246.7,38.026386,46.490072,60075899.61,1124107194,3.725695,13.8,1722222.216,60041470.82,107849764.8,2247261.337,0,1179968.697,0.596876,0.735585,15.5,2.022675,50078.24707,1268388.102,3.187468,304381.8455,21.248721,663536.7737,62780907.43,16.18761,1.739517,540938182.6,27386.54137,59.630757,8921752.705,1.222199,46.91144,0.4121,49046948.17,33.361378,117048512.9,84.072279,84030,1.713415,57.107702,2963223.776,4309076.666,583169011.9,5.742068,5.950091,1.703478,14.383374,186444443.7,56.26303,1.710158,2
6,910837242.2,855174488.1,55662754.09,422777776.2,554443659.9,112457746,1876369.32,155617370.3,33913145.41,13.544197,195630672.2,2.427173,0.843272,143.777231,53.126928,0.107741,-3.248661,38765258.07,49862284.63,0.782473,489838808.8,25.183145,60.188012,55194053,866269167.3,3.870536,13.6,1690923.311,43265258.05,107293426.8,4130672.911,-967918.6192,1402973.391,0.846768,1.210462,15.7,2.380137,32081.37703,1251956.177,3.867181,33646.32225,22.645161,738654.1443,156298903.9,17.487831,0.151095,483899841.7,93114.24065,60.665739,5673708.899,1.513052,38.600232,0.843272,21684663.45,34.945234,7388888.861,103.940002,89808,1.903876,87.276648,1772300.463,4732394.348,382369325.6,6.548481,6.67815,0.141411,12.570178,137187010.4,45.714286,1.900926,2
7,761510951.7,717576679.6,43934272.13,302422534.1,529089199.9,94141627.18,1578247.255,101681533.3,82030516.12,14.312451,240287166.5,2.523015,0.737168,92.620569,47.649893,0.04124,0.452376,32030516.31,42710484.97,0.782473,365353676.2,36.969348,54.377368,55222222.01,673651797.1,4.030901,14.2,1161971.827,36541470.91,88448356.47,2693270.725,-599374.0196,720657.2742,0.699167,0.757645,16.6,2.355092,34428.79486,1046948.353,3.461571,0,22.571977,264475.7423,194715961.7,17.0755,0.612046,362859153.5,79812.20627,58.917743,4821596.226,1.488916,44.823784,0.737168,38112675.91,33.787329,57191705.57,95.406639,42861,2.017657,68.581849,1534428.789,3152582.148,310792643.6,6.171554,6.516983,0.582918,13.676806,61168231.38,43.368154,2.004507,2
8,685629901.3,668457140.7,17172760.59,204210995.6,381834740,53766631.22,0,102884335.5,129549667,0,183316298.2,3.246652,0,0,35.848649,0,0,0,0,1.1725,245789056.6,42.083499,57.896957,0,429992469.4,0,0,0,0,42693711.06,0,945098.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,10.645829,245789056.6,0,57.916501,0,0,36.1889,0,0,0,101326660,97.425129,0,0,64.370533,0,0,184203412.8,2.612287,4.119669,10.645829,11.491838,0,0,0,1
9,612604066.5,579795772.4,32808294.08,192636149.5,450962439.6,69790297.07,1271517.992,66277777.52,64568857.34,15.61299,183701877.2,1.735687,0.578383,141.91446,53.770686,0.04074,-2.454149,24599373.93,31576682.2,0.782473,332127541.8,34.186151,58.942913,40643974.81,540683879,3.153511,13.8,729264.473,27608763.59,66118153.11,1920970.259,-124413.1451,590766.8209,0.523246,0.706306,15.8,2.194997,32081.37703,814553.9875,2.909566,70422.53494,22.248804,248826.2901,169252738,16.370906,1.101617,329401407.2,28169.01398,62.723755,3755868.53,1.462969,35.531889,0.578383,25033646.23,32.713805,33635367.63,98.539295,43890,1.929755,73.044089,1244913.923,2402973.387,211282471.8,5.694662,5.954978,1.078994,11.074767,77479655.42,42.611684,1.926006,2
10,542566283,491243998,51322285,207064722,458112222,18644616,2311478,3347157,1843360,17.659813,32660235,-0.405283,0.520346,414.041447,53.096591,0.0753,-9.374583,44475864,53140699,1,294427491,6.850502,60.695559,163597189,463855870,5.034582,11.5552,198361,44922256,15294616,1532043,-2028361,84917,0.166187,0.076637,13.6692,2.913588,8705,1123331,3.769945,10647,21.327858,67491,349298044,13.201438,-0.794885,288084198,24673,93.149498,6215477,2.297574,38.163949,0.52675,0,71.652596,40039495,66.298073,66920,2.797453,62.885071,2305481,2790392,175771672,10.519147,10.076609,-1.101494,18.977884,16484299,42.063205,2.745152,2
11,469299477,423873803,45425674,195005806,394053129,18541989,1648326,3285076,647627,14.420848,23186972,1.33928,1.166616,170.473038,49.501988,0.060922,-4.289891,35825423,42833505,1,237026472,5.611384,56.640595,98719075,349992501,5.256416,11.2829,103402,35825423,13297546,2765188,1309343,39454,0.10023,0.040975,13.49,2.821838,21469,1050694,3.351865,9175,19.896411,104932,280200804,14.306415,-1.804339,232312572,24352,94.239074,4504270,2.020021,41.862822,1.18007,1456197,67.658208,91756107,60.868391,51121,2.827133,58.954632,1638516,2006800,117679929,10.851048,10.796969,-2.031978,21.811182,9865224,40.450902,2.804665,2
12,506471000,442770000,63701000,163878000,413703000,19099000,1321000,1561000,248000,8.170839,22735000,1.508586,0.479557,345.969499,55.753636,0.058743,-5.317028,41210000,48315000,1,287140000,5.252445,65.924563,129281000,430509000,5.865449,11.2386,135000,41210000,13971000,1377000,-1514000,47000,0.126158,0.046659,13.1762,3.003001,3000,1250000,3.817271,23000,19.54933,118000,145267000,17.372219,-2.667898,282376000,23000,94.737389,4924000,2.483353,32.356838,0.501388,0,72.399636,30247000,70.022704,49785,3.001838,68.255729,1324000,2778000,148133000,14.555504,13.589919,-2.682881,24.374947,18627000,36.358075,3.021166,2
13,642099748.4,615219201.6,25522220.46,143731295.5,255755067,181601736.6,494868.4293,14571423.76,33886427.06,7.797281,217958091.6,-0.884058,2.1438,52.573488,50.1941,-0.028577,12.985684,22787280.19,29461776.74,0.157652,325970102.4,47.682146,64.957674,19443804.67,585190667.3,3.515267,20.3,1314814.495,25582285.72,174212920.6,6988148.314,0,0,1.042814,0,23.2,1.599256,0,0,0,0,22.551197,1215809.279,0,20.293605,-0.174469,322296189.1,0,47.700184,1814412.473,0.641104,25.661795,2.1438,21043022.68,19.586496,49242009.97,149.499766,21978,1.099394,126.017519,476896.1448,0,262894478.2,4.189543,5.125533,-0.041962,10.211426,0,45.138889,1.095757,4
14,288623000,258055000,30568000,170586000,227641000,6486000,884000,18118000,138000,11.664962,8403000,6.247331,2.54611,94.859611,30.741486,0.097758,0.389296,31137000,35833000,1,90923000,3.491691,36.491844,31274000,173539000,6.85283,10.8363,355000,31137000,2236000,2315000,-176000,302000,0.5887,0.545331,12.9711,2.488473,18000,615000,4.310355,165000,25.337838,661000,70008000,17.38537,4.94772,88727000,77000,93.794903,2153000,1.183704,59.449178,2.563257,998000,60.918915,96890000,40.280608,2469,2.340362,38.976722,884000,959000,84812000,12.043892,12.063488,4.428773,39.241719,60648000,59.620068,2.383605,1
15,369908480,327557317,42351163,182235905,308921952,8939772,1359145,51285800,841979,12.854897,11175013,1.756958,0.739426,393.099997,41.675863,0.097032,-8.125208,27904725,30584786,1,158777716,3.515684,48.352486,88209490,302153247,5.69801,13.0567,295247,27904725,8939772,1174043,1342891,251635,0.374115,0.329893,14.3107,4.162917,329350,1228114,6.223241,4438,20.218095,28415,260966883,19.816168,-1.523138,154162553,21446,96.484316,4854781,3.124904,49.265133,0.792937,0,57.77652,42241553,51.771958,31099,3.883374,49.903399,1359146,2492625,147990694,12.92939,11.449092,-1.776965,27.471758,19838197,36.514958,3.902328,1
16,395079377,368459058,26113461.48,71540141.05,311561947.2,30801816.95,609234.2218,4856631.605,6017846.41,9.295377,48038655.71,2.139011,0.842247,77.849789,74.245394,0.014531,2.109423,24975032.74,29600617.15,0.000882,295264251.8,14.048666,86.307286,35107173.75,364416331.1,5.216807,15.92,648084.6845,25481869.96,25915350.33,2486853.958,16374822.01,487541.2372,0.754584,0.666324,18.49,2.464178,6481.693779,426107.6253,2.723873,80414.64379,28.900249,111431.8467,0,16.313996,1.574873,293328241.2,54741.06673,85.951334,2185480.34,1.632919,21.484783,0.842247,13341807.49,40.515362,16860652.61,100.462153,0,1.845046,94.147647,596966.9084,1995147.745,71088089.89,7.172462,7.846506,1.566745,10.568341,139906238,28.606221,1.841648,3
17,321098833.7,291270411,24258826.86,162129912.1,223370292.7,17211116.83,812313.7896,99972188.23,105953650.6,13.961071,131781580.3,5.99951,2.199949,291.368611,35.661148,0.303562,-21.233318,18721781.77,28399481.24,0.17554,122350124.8,51.226509,44.499473,43597368.85,267960728.8,7.436131,16.6,3000182.89,24097347.93,4154531.715,2691639.876,0,700109.5318,4.645531,2.611469,19.56,8.490068,441411.8667,1141199.809,13.546988,1027462.909,2.106637,0,38453003.73,16.70713,2.467613,114507531,0,42.292978,3147209.94,3.291096,51.834121,2.199949,4308844.913,45.219859,16506753.26,112.454335,0,4.007859,51.263545,741816.6602,4098460.306,153453197.7,8.548359,11.621161,2.231745,32.587736,51871846.82,31.986747,3.913552,1
18,387604598.1,363343489.5,22861318.61,80283543.66,300295566.2,37280729.97,579239.5156,8129106.196,4465232.404,10.10257,47712414.87,2.729809,0.397397,135.71428,70.121822,0.030364,-1.696507,0,27088839.5,0.000882,273269214.6,14.172626,81.467576,36099731.31,359536678.8,0,0,610733.119,0,30603754.32,1085962.932,13966681.77,449323.3286,0.72726,0.631633,17.98,2.233157,9006.61655,254792.2329,2.537859,55359.50519,25.186558,136709.3056,0,15.171413,3.415645,271795407.8,41262.46083,85.827374,1769592.388,1.427116,25.402847,0.397397,18179061.06,38.876424,14029895.7,94.576628,0,1.660005,90.509298,566938.6777,1705369.187,87741270.95,6.384661,7.620729,3.390384,10.867842,139403654,25.558558,1.633159,4
19,411713660,365210485,46503552,228391322,360940592,104788,708243,976328,1002350,6.274588,1107470,2.540862,0.760257,199.430672,38.679638,0.066823,-2.628498,32258036,34578806,1,161701041,0.30674,44.111062,159047746,323188240,5.979904,17.4211,106098,32258000,78488,1229344,1539619,104428,0.118901,0.117392,18.6745,1.658815,15692,276614,3.290085,6288,10.053188,-13615,309931000,25.114524,-0.599968,159249352,212,99.69326,2088343,1.551001,55.473341,0.780788,0,44.974454,170689513,44.924704,25202,1.569674,44.120655,708244,1334944,163938888,12.734286,11.301508,-0.734193,29.218236,4714310,19.642268,1.975287,1
20,362315603.3,338758574.1,23398461.08,54591188.48,278733286.8,26253487.07,509637.3992,5112802.752,3761521.783,8.694353,37514320.61,3.659171,0.367832,116.4655,72.445116,0.015241,-0.682335,0,26006351.65,0.000882,263609255.3,12.293302,86.660308,27380415.15,327320306,0,15.25,570966.0265,0,20207051.33,969639.1573,8241608.179,445221.873,0.748542,0.678491,17.3,2.252585,13139.8322,223113.3626,2.504831,8725.187352,25.02852,80297.30811,0,15.567935,4.538341,262479960.2,53662.10777,87.683602,1609296.846,1.396778,19.961368,0.367832,17731963.58,41.482914,14217987.45,98.517581,0,1.6214,94.168861,505558.8814,1615131.87,64840345.82,7.029294,8.126864,4.508923,11.21796,226933741.9,23.868452,1.589812,2
21,343918510.5,323231498.8,17947646.86,60127813.9,270182283,30910027.8,522056.4551,2667863.219,2715867.629,11.614677,37103587.49,4.146618,0.344857,145.389025,72.715272,0.018885,-2.19203,17436769.94,22406312.88,0.000882,251341465.4,12.433537,84.28917,27106744.22,305190047.8,4.63567,14.94,539638.281,19714596.11,22832057.03,866768.4044,10750193.06,400805.4642,0.720512,0.621664,16.98,2.296527,7463.60819,271189.2331,2.526112,7766.210744,24.466351,184833.6984,0,13.599402,-0.152988,250081279.3,87388.61811,87.54671,1650261.997,1.444855,21.658087,0.344857,14358356.22,38.373565,24517121.85,96.206211,0,1.654076,92.560207,495137.1789,1588426.974,55108768.54,5.645816,7.567379,-0.142852,10.406864,218600300.5,29.089087,1.655324,3
22,351075000,329285000,21790000,323567000,328356000,0,585000,313000,0,10.633222,0,2.646606,0.278028,25.352113,7.268817,0,0.243231,21111000,21130000,1,25537000,0,7.771748,297848000,323760000,5.840771,21.9331,11000,21111000,0,71000,654000,11000,0.013619,0.013619,21.9528,1.377156,6000,311000,2.228727,1000,24.025974,8000,287478000,22.638491,6.471128,25519000,8000,100,1112000,1.258119,92.164637,0.281933,0,27.416364,25406000,7.77723,723,1.36371,7.771748,585000,138000,298241000,6.617368,6.206651,6.413034,85.387358,0,0.818926,1.347009,1
23,357575621,330876113.5,23495065.28,113718433.9,281906879.4,32896634.92,516929.4088,6576943.527,41375105.95,8.880671,79971718.96,9.940699,2.67844,86.35963,54.270582,0.042088,3.089063,19928980.72,27482225.04,1.1725,198653139.7,24.900786,61.190853,10021566.48,260162616.7,6.471159,16.3,439583.1082,23139285.43,23530705.76,5320804.524,-950897.4149,0,0.571025,0,19.4,2.813878,0,566317.4493,0,397523.1919,21.995694,86138.87729,75181865.77,16.560281,0.905864,194058370.6,8246.191762,74.894354,2113996.206,1.610169,41.970555,2.67844,36358039.87,39.677203,88902831.23,82.589147,45411,2.246002,68.837756,416361.7477,0,66104246.13,7.235604,9.189943,0.872221,16.933562,26164335.16,35.96621,2.225483,2
24,283111462.2,257650555.4,25460906.82,96582804.75,143134024.4,10745930.19,1080084.602,23566754.79,42659283.3,17.002587,59751818.15,1.367788,2.988802,291.219033,29.864361,0.498047,-20.788017,19455428.43,23797700.24,0.17554,92610180.81,33.397466,46.689936,43358857.61,230612595.7,7.444882,13.6,2055326.226,21077314.25,2788661.309,2767934.573,0,936810.076,4.395557,3.947602,15.4,9.197917,0,1475942.377,13.964867,2114278.601,20.934842,0,23554190.49,16.441215,3.77521,84549428.51,0,52.611642,7318710.953,4.603511,38.136804,2.988802,11386858.62,54.699394,19265459.86,98.387352,0,7.940851,59.070112,1080084.602,3177332.116,146063167.2,10.196873,11.803894,3.581038,39.525017,62061292.56,60.269895,7.948537,4
25,394241300.9,374217823.8,20023477.1,123769813.6,241171670.2,59337380.44,689189.1971,9216788.929,19798328.22,13.882833,118384563.9,13.224535,0.762844,70.556329,51.671874,-0.000463,2.297463,17724691,20122194.46,0.114521,204814248.8,38.714208,64.379686,0,328051652.9,3.879602,22.1,221827.7625,19221484.42,55503092.72,1562414.127,1239120.491,5497.02251,0.294964,0.012966,23.1,1.20462,-20155.7492,153802.109,1.598577,179569.402,19.491639,249541.9177,0,22.971343,7.278587,203711866.8,0,59.558485,1510650.498,0.789271,31.394431,0.762844,0,22.110114,57234654.81,112.458381,15500,1.427855,84.467577,689189.1971,790884.1136,124339786.1,5.406147,6.051564,7.243907,11.711524,19803252.63,52.079119,1.376007,2
26,399866129.2,379853073.6,20013055.66,90727554.87,251295124.3,96477440.42,501717.8253,4967705.05,18016605.8,10.122838,178869447.8,11.365559,0.316749,47.413442,66.493137,0.006742,2.216258,17310009.36,20772446.41,0.114521,266283443.3,51.280714,76.564797,1195029.789,315969311.9,4.043787,22,203160.7903,18798442.73,92919607.12,843449.3913,1177622.551,7100.320742,0.244551,0.018339,24.3,1.409664,-9390.746787,178996.7955,1.649321,7558.405951,21.935139,35845.16762,0,23.385563,2.294798,265883534.9,-3893.724278,48.423432,1288593.693,0.943787,25.079397,0.316749,0,21.401832,78545007.78,157.654547,12396,1.31383,105.80529,501603.304,1085661.946,50085777.03,5.318445,5.894695,2.292847,8.865118,0,30.623835,1.27176,4
27,286394177.2,260700138.3,20199533.13,55358637.6,232591224.6,25648614.44,914734.3854,23271381.91,26651118.06,17.707515,46805226.74,1.70336,2.202889,138.553945,69.128701,0.013025,-8.586272,18430919.31,25400691.63,0.274725,204213559.2,18.51873,78.33204,10046831.54,257911517.3,6.837261,17.97,1510359.414,23949616.56,20154108.68,4498597.747,6887093.743,0,2.418092,0,19,4.678165,0,150044.2381,0,0,8.750753,94212.36724,0,15.128153,-0.434642,197980574.5,5916.758531,81.48127,1420360.234,2.085676,27.886295,2.202889,24506086.64,46.622036,21985333.22,99.161626,0,2.341792,85.119537,841265.151,0,59930942.76,7.748187,8.971565,-0.270676,12.978061,0,18.399603,2.315528,3
28,383939000,354744000,29195000,276709000,344839000,30000,559000,43398000,49172000,7.650853,49492000,-0.666468,0.282243,352.439024,7.491815,-0.007317,-0.709026,22558000,22721000,1,29053000,14.350748,8.281867,107057000,242862000,5.233146,17.541622,-34000,22558000,30000,82000,-643000,-38000,-0.039099,-0.051313,17.827788,0.899861,4000,938000,1.185315,20000,19.10275,221000,28932000,21.790197,13.709677,28764000,-3000,85.647802,2692000,0.588744,84.580103,0.285675,48027000,34.89676,120107000,9.835905,38715,1.022621,8.341284,559000,81000,214098000,8.229878,7.604073,13.417395,101.498401,2715000,78.259202,0.998037,1
29,307316867.4,292087574.3,14920825.55,48003389.72,250549508.7,25528080.81,361410.6699,1386919.257,1240260.239,9.587377,29905581.41,3.170466,0.377578,133.298126,77.06321,0.022051,-2.005664,0,17049138.71,0.000882,238026237.6,10.842952,86.696171,25573270.93,289998131.9,3.636922,15.03,474248.7804,14590022.74,22025965.29,898733.9973,762625.4857,375052.4871,0.696383,0.61955,17.36,2.405035,1310.983661,322618.434,2.655136,23378.91454,27.981668,99131.891,0,15.368412,2.734325,236828242,39535.06783,89.143449,1474668.705,1.63728,19.650231,0.377578,12385084.96,31.592024,8411122.954,96.812336,0,1.821776,94.523531,357643.5769,1559047.177,53169889.87,5.164811,5.994771,2.721914,7.77903,191780547.9,20.633246,1.793918,3
30,256159678.3,228174909.4,25056314.2,131703100.6,196892766,18820285.14,675080.1824,21067472.58,31004319.57,10.42222,58031391.26,2.359572,5.21539,60.869918,40.181586,0.119853,8.658226,18804628.77,23196732.19,0.272294,106303744.9,27.272365,46.453296,36457924.4,177228915.5,6.615754,15.8,454413.8815,21688223.02,15769151.61,5544154.596,3543180.08,0,0.831564,0,16.9,2.672066,0,110870.2505,0,0,4.427975,184310.6853,3345644.071,18.254179,-2.233878,102929022.6,101875.8327,72.727635,1065192.907,1.152514,51.770001,5.21539,910767.3137,53.585109,68111909.04,68.692435,0,1.813309,52.276691,641500.0603,0,74299892.9,10.987095,10.972628,-2.175466,27.307602,85818714.82,38.859131,1.808475,1
31,299786073,274621859.2,25164213.83,92955066.34,179813910.2,22515307.37,582107.3356,10842146.74,18678329.37,9.45935,53856856.97,4.12833,0.572039,86.084142,57.033378,0.026111,0.543547,21871172.2,22360237.79,0.795229,171824248.5,25.458804,76.561098,37266002.68,258606750.4,5.470654,22.1,335586.4694,21871172.2,21343935.64,982902.5502,0,322067.5832,0.614313,0.88175,22.6,2.199398,0,803976.1151,3.193062,0,25.559701,-1250099.36,4750695.659,25.436481,1.53767,170978125.3,92246.51766,70.184724,2574154.98,1.518776,31.013765,0.572039,19880.71501,33.000072,15787673.41,115.728104,50172,1.973437,95.08615,558250.4776,1361431.364,87628625.18,9.202475,8.784793,1.507087,15.402898,53029819.22,56.710892,2.036831,2
32,268886540.4,255647103.9,13239436.57,176158058.8,188463223.1,37935837.1,595461.6566,8152582.129,25241783.94,18.280635,78651799.39,3.622164,0.448356,151.783355,48.798587,0.037641,-2.316785,9047730.795,12197965.52,0.782473,132111893.1,32.67666,52.16285,8729264.442,237151016.3,3.315619,14.9,446791.8606,11355242.52,37330985.77,592331.7661,2347.417831,333333.3321,0.722228,0.922849,16,2.374953,14084.50699,253521.1258,3.288552,0,20.976116,153364.6317,48492175.09,17.410452,1.7907,131212832.1,28169.01398,61.383045,1672143.969,1.429963,45.043171,0.448356,8729264.442,28.280715,26389671.26,89.417491,26231,2.393191,69.622513,569640.0604,1076682.312,105938184.3,5.191076,5.148747,1.772776,10.551017,48982785.42,45.581605,2.408929,2
33,324045697.7,306436215.2,17609482.57,89885250.69,188575929.8,72099405.32,569628.9576,5322033.96,18699152.76,12.879379,118822951.4,9.054236,0.477571,77.165658,57.280142,0.170704,1.153701,14283669.43,17145098.69,0.114521,186300391.5,45.098313,70.112463,0,259947437.7,4.151186,19.2,147388.916,15294090.88,69350321.46,889715.9974,0,4237.288184,0.229897,0.012401,21.6,1.383396,4237.288184,166857.5374,1.870412,9734.310694,19.540602,66994.96184,0,22.136548,-1.228504,185613836.3,3664.681673,53.838952,1250458.1,0.964712,28.693224,0.477571,0,24.548809,57244389.12,131.333987,16306,1.49589,98.42923,569743.4789,877118.6542,74333601.41,5.798561,6.282622,-1.352572,10.968238,12860398.68,41.415137,1.544266,2
34,159885412.9,137436003.7,19199409,35309142.11,131147198.3,3810289.265,913428.8476,3741284.995,19299203.67,19.296057,19859492.77,0.021224,1.68544,145.20365,59.49587,0.059127,-3.869504,0,24141482.06,0.266667,97511639.49,15.078484,71.251197,15829297.09,140568984.7,13.20542,20,192580.5434,22919820.4,560289.0959,1643499.819,7565319.861,0,0.575661,0,21.1,3.767734,0,198187.7437,0,0,10.256657,317334.6832,0,16.760151,2.888439,95125217.76,162570.9418,84.921516,1522841.679,2.788309,35.364582,1.68544,21233665.91,71.647509,12891543.07,87.182287,0,3.323366,72.533168,874939.5123,0,45443766.9,13.969708,14.040936,2.86137,23.59985,19107509.53,30.23649,3.279367,2
35,251475037.4,244464929,7010108.37,89555546.68,113386760.6,23506755.1,0,62645309.3,33439423.82,0,56946178.92,-5.053994,0,0,28.268444,0,0,0,0,1.1725,71088081.22,41.598887,53.125516,0,164150024,0,0,0,0,20424798.09,0,1221125.811,0,0,0,0,0,0,0,0,0,0,0,8351013.253,0,-6.070969,71088081.22,0,58.401113,0,0,38.242459,0,0,0,26910237.38,88.918636,0,0,62.695222,0,0,93061942.79,2.904144,4.013148,-6.070969,14.196565,21181588.15,0,0,1
