Sourceid,Targetid,Weights
0,2,511.2353259520003
0,3,2148.9600430080013
0,6,2008247.9178764564
0,8,1785.3642178560008
0,10,183.60985190400007
0,25,2023.4664673280004
0,28,3790.308638720001
0,29,20413.889054874016
0,35,66.57199308800004
0,75,1302.9857034240008
0,79,17707.52
0,92,3363.999580160001
0,98,1260.1567840567295
0,105,693.6372183040007
0,106,16650.88
0,122,1048869.2946195195
0,128,833.6263086080004
0,130,25402.050878845752
0,144,218200.44476416017
0,154,1097.4983618560004
0,173,360.24038195200023
0,194,5612.314296320001
0,226,825.958399999991
0,234,622595.986339709
0,251,8370.4215552
0,255,49381.78560000001
0,261,1437.0
0,308,36586.0
0,320,6604.8
0,323,5016.200000000001
0,332,48225.075200000014
0,336,8958.0
0,349,205.6555272
0,352,20880.0
0,366,10698.4
0,375,26559.360000000004
0,377,200251.0
0,412,38888.0
0,416,2937.389756698942
0,417,7713.199999999997
0,433,2744.9153420000075
0,436,72.17066119947884
0,461,3872.872
0,463,8548.0
0,484,1486.0
0,485,100.0
0,486,844.1999999999999
0,493,1825.0
0,513,9925.0
0,560,8616.0
0,570,20638.04
0,592,35244.0
0,600,25195.0
0,605,1863.7389824
0,621,18829.0
0,627,3196.2
0,636,6000.0
0,639,1063.2
0,663,2256.356334592
0,669,2159.0
0,678,47423.0
0,679,10258.4
0,706,386.2000000000007
0,723,7611.0
0,726,6467.052800000001
0,740,1786.203134463999
0,743,7093.862400000002
0,744,5632.549172736
0,757,3312.415999999992
0,796,3884.0
0,807,1034.959296
0,826,619.5200000000001
0,849,79567.572371968
0,854,18265.0
0,863,1983.88
0,866,2950.0
0,884,939.719344128
0,887,1089.536
0,888,155.136
0,892,5216.0
0,895,37184.0
0,897,13763.0
0,903,1000.0
0,911,591.3999999999996
0,921,1566.3999999999996
0,972,2958.1328
0,989,23.009689600000023
0,996,890.3679999999999
0,1012,4000.0
0,1014,8906.0
0,1034,2752.0
0,1070,11878.8
0,1073,276.0
0,1120,1260.544
0,1127,650.368
0,1132,10111.2
0,1133,6896.95232
0,1139,377.2159999999999
0,1194,1936.0
0,1227,7808.0
0,1236,4175.872
0,1242,3625.142272
0,1250,2522.72
0,1254,6878.0
0,1270,5942.400000000001
0,1276,18522.0
0,1289,896.7946240000003
0,1290,15599.2
0,1293,3342.079999999999
0,1304,462.71999999999974
0,1314,4558.0
0,1338,1448.3199999999997
0,1355,1196.8
0,1357,655.3600000000001
0,1360,2215.0719999999997
0,1398,3625.0
0,1401,1143.3961410559998
0,1422,3770.0
0,1428,2646.0
0,1439,387.1999999999998
0,1449,15312.58368
0,1472,10324.0
0,1474,70.45120000000001
0,1504,886.9888000000001
0,1509,8004.0
0,1516,1682.4320000000005
0,1526,328.39999999999964
0,1540,1847.77728
0,1544,38.65599999999995
0,1601,1022.3999999999996
0,1641,3823.7999999999993
0,1643,2278.4
0,1646,1896.4799999999996
0,1654,356.3520000000001
0,1697,4249.6
0,1706,4625.0
0,1707,957.6448000000004
0,1732,631.0
0,1755,261.92
0,1767,1474.5600000000002
0,1781,6413.92
0,1800,1728.0
0,1806,1920.0
0,1819,7375.0
0,1826,379.0
